crm_id,cust_id,lifecycle_stage,customer_manager,vip_tier,churn_risk_score,last_contact_date,contact_preference
CRM621887,C006962,成熟期,赵敏,金卡,1,2026-06-30,APP Push
CRM146060,C006963,成长期,罗玲,钻石,0,2026-06-26,APP Push
CRM003597,C006964,新户,陈晓燕,普通,4,2026-06-02,邮件
CRM024812,C006965,成熟期,孙磊,金卡,0,2026-06-25,APP Push
CRM576826,C006966,成熟期,何志明,金卡,0,2026-06-02,短信
CRM211095,C006967,成长期,罗玲,金卡,6,2026-07-11,电话
CRM414494,C006968,新户,周涛,白金,9,2026-06-20,邮件
CRM942393,C006969,成熟期,钱丽华,金卡,10,2026-06-22,电话
CRM439725,C006970,成长期,郑刚,白金,4,2026-06-22,短信
CRM211772,C006971,成熟期,周涛,普通,0,2026-06-16,邮件
CRM369572,C006972,沉睡期,张伟,金卡,72,2026-04-15,APP Push
CRM651710,C006973,成熟期,刘志强,金卡,22,2026-02-19,APP Push
CRM766293,C006974,成长期,刘志强,白金,8,2026-06-17,邮件
CRM971384,C006975,成熟期,王建国,金卡,5,2026-05-22,APP Push
CRM192007,C006976,成熟期,林雪梅,金卡,0,2026-06-30,APP Push
CRM245866,C006977,新户,张伟,钻石,12,2026-05-31,短信
CRM294710,C006978,成熟期,马晓雯,金卡,0,2026-06-28,电话
CRM361521,C006979,成熟期,罗玲,白金,1,2026-05-30,APP Push
CRM869490,C006980,成熟期,周涛,普通,30,2026-02-16,电话
CRM310262,C006981,成熟期,林雪梅,金卡,21,2026-02-08,APP Push
CRM999425,C006982,成熟期,马晓雯,钻石,0,2026-05-18,APP Push
CRM525143,C006983,成熟期,王建国,钻石,2,2026-05-24,电话
CRM402505,C006984,成熟期,郑刚,金卡,22,2025-08-13,短信
CRM843474,C006985,成长期,何志明,普通,0,2026-06-03,邮件
CRM991984,C006986,成长期,何志明,普通,3,2026-07-05,APP Push
CRM907781,C006987,成长期,马晓雯,白金,0,2026-07-07,电话
CRM926832,C006988,成长期,吴芳,金卡,10,2026-05-28,邮件
CRM737256,C006989,成熟期,吴芳,金卡,0,2026-06-07,APP Push
CRM444079,C006990,成熟期,孙磊,金卡,22,2025-12-01,APP Push
CRM497252,C006991,成长期,罗玲,金卡,11,2026-05-24,APP Push
CRM343215,C006992,沉睡期,马晓雯,普通,55,2026-03-21,短信
CRM698648,C006993,成长期,周涛,金卡,6,2026-06-28,APP Push
CRM208404,C006994,新户,陈晓燕,普通,4,2026-06-29,APP Push
CRM036548,C006995,成熟期,王建国,白金,19,2026-04-05,短信
CRM977268,C006996,沉睡期,赵敏,普通,59,2026-03-31,APP Push
CRM016034,C006997,成长期,黄海波,金卡,24,2026-04-09,邮件
CRM309647,C006998,成长期,马晓雯,钻石,2,2026-05-30,短信
CRM952934,C006999,成长期,钱丽华,金卡,0,2026-05-23,短信
CRM901768,C007000,成熟期,郑刚,金卡,0,2026-06-04,短信
CRM398850,C007001,成熟期,刘志强,普通,0,2026-07-13,电话
CRM761007,C007002,成长期,罗玲,金卡,28,2026-01-23,短信
CRM679869,C007003,成熟期,吴芳,金卡,21,2025-11-12,APP Push
CRM179740,C007004,成长期,陈晓燕,金卡,15,2025-09-07,APP Push
CRM499850,C007005,沉睡期,张伟,金卡,65,2026-03-07,APP Push
CRM393863,C007006,成熟期,钱丽华,金卡,0,2026-07-05,短信
CRM343995,C007007,成熟期,王建国,白金,0,2026-06-01,短信
CRM878541,C007008,成熟期,何志明,白金,0,2026-07-04,短信
CRM739373,C007009,成熟期,周涛,普通,0,2026-07-13,短信
CRM328371,C007010,成熟期,林雪梅,普通,0,2026-06-10,邮件
CRM130119,C007011,成长期,林雪梅,金卡,0,2026-07-06,短信
CRM514027,C007012,成熟期,钱丽华,金卡,0,2026-05-24,短信
CRM922406,C007013,成熟期,马晓雯,金卡,3,2026-05-24,短信
CRM643993,C007014,成熟期,郑刚,金卡,0,2026-06-14,APP Push
CRM509186,C007015,成长期,孙磊,金卡,10,2026-05-25,APP Push
CRM543978,C007016,沉睡期,吴芳,普通,72,2026-01-03,APP Push
CRM456574,C007017,成熟期,赵敏,金卡,0,2026-06-07,电话
CRM351321,C007018,成长期,孙磊,白金,0,2026-05-25,短信
CRM977885,C007019,成熟期,钱丽华,白金,5,2026-06-10,短信
CRM498291,C007020,新户,马晓雯,白金,17,2026-05-31,电话
CRM164461,C007021,成熟期,孙磊,白金,0,2026-06-21,短信
CRM964867,C007022,成熟期,郑刚,普通,0,2026-06-05,短信
CRM650694,C007023,成熟期,林雪梅,白金,0,2026-06-12,邮件
CRM144489,C007024,成长期,黄海波,钻石,6,2026-05-28,邮件
CRM348518,C007025,成熟期,马晓雯,白金,0,2026-06-22,短信
CRM805125,C007026,成熟期,李娟,白金,0,2026-07-14,APP Push
CRM196838,C007027,新户,刘志强,金卡,20,2026-06-22,APP Push
CRM447392,C007028,成熟期,黄海波,金卡,28,2026-03-03,APP Push
CRM840188,C007029,成熟期,何志明,金卡,24,2026-04-10,短信
CRM090112,C007030,成熟期,郑刚,金卡,0,2026-05-30,电话
CRM799654,C007031,新户,林雪梅,金卡,5,2026-06-02,APP Push
CRM369253,C007032,成长期,李娟,普通,3,2026-06-13,短信
CRM337325,C007033,成熟期,吴芳,金卡,5,2026-07-12,短信
CRM336291,C007034,成熟期,钱丽华,普通,28,2026-02-15,APP Push
CRM373463,C007035,沉睡期,马晓雯,金卡,55,2025-11-20,短信
CRM584831,C007036,成长期,马晓雯,钻石,10,2026-06-27,短信
CRM629484,C007037,成熟期,罗玲,白金,0,2026-05-30,APP Push
CRM917195,C007038,成熟期,林雪梅,金卡,0,2026-06-11,短信
CRM100236,C007039,成熟期,罗玲,普通,0,2026-07-09,APP Push
CRM644476,C007040,成熟期,张伟,白金,7,2026-05-17,短信
CRM320409,C007041,成熟期,郑刚,普通,5,2026-07-03,APP Push
CRM917025,C007042,沉睡期,郑刚,普通,65,2025-09-29,APP Push
CRM399950,C007043,新户,黄海波,普通,15,2026-07-11,短信
CRM878696,C007044,成熟期,陈晓燕,金卡,0,2026-06-17,短信
CRM832225,C007045,成熟期,周涛,金卡,0,2026-05-19,短信
CRM757195,C007046,成熟期,周涛,金卡,20,2026-06-11,短信
CRM393783,C007047,成熟期,赵敏,白金,4,2026-06-26,短信
CRM515186,C007048,新户,何志明,金卡,0,2026-07-04,电话
CRM132154,C007049,成熟期,李娟,普通,20,2026-02-06,APP Push
CRM906182,C007050,成长期,罗玲,白金,9,2026-07-13,APP Push
CRM865619,C007051,成熟期,何志明,普通,0,2026-05-25,邮件
CRM269904,C007052,成熟期,罗玲,金卡,10,2026-06-04,短信
CRM038691,C007053,成熟期,罗玲,金卡,0,2026-07-13,邮件
CRM044278,C007054,成熟期,吴芳,金卡,0,2026-06-09,APP Push
CRM032309,C007055,成熟期,罗玲,普通,0,2026-05-27,APP Push
CRM495162,C007056,成熟期,黄海波,普通,9,2026-06-15,APP Push
CRM611735,C007057,成长期,罗玲,普通,0,2026-06-02,短信
CRM087088,C007058,沉睡期,李娟,金卡,63,2026-03-20,短信
CRM242887,C007059,沉睡期,李娟,白金,58,2026-01-26,短信
CRM481414,C007060,成长期,何志明,普通,5,2026-06-14,APP Push
CRM272363,C007061,沉睡期,罗玲,金卡,69,2026-02-08,短信
CRM625849,C007062,成熟期,王建国,金卡,0,2026-07-08,邮件
CRM555953,C007063,成熟期,罗玲,金卡,0,2026-05-31,APP Push
CRM524218,C007064,成熟期,孙磊,金卡,0,2026-05-28,电话
CRM117665,C007065,成熟期,张伟,白金,0,2026-07-13,APP Push
CRM287170,C007066,新户,李娟,白金,15,2026-07-14,短信
CRM290586,C007067,成熟期,钱丽华,普通,0,2026-06-25,APP Push
CRM203427,C007068,成熟期,周涛,金卡,0,2026-05-17,APP Push
CRM840480,C007069,成长期,王建国,金卡,0,2026-07-04,APP Push
CRM395099,C007070,成长期,钱丽华,普通,0,2026-06-06,短信
CRM018805,C007071,成熟期,马晓雯,普通,0,2026-06-01,APP Push
CRM095900,C007072,成熟期,王建国,普通,0,2026-05-21,邮件
CRM632196,C007073,成熟期,林雪梅,金卡,0,2026-06-20,短信
CRM249584,C007074,成熟期,黄海波,普通,0,2026-06-22,APP Push
CRM930104,C007075,成熟期,孙磊,金卡,0,2026-06-22,APP Push
CRM506386,C007076,成熟期,周涛,普通,0,2026-07-09,电话
CRM474976,C007077,成熟期,马晓雯,白金,8,2026-07-10,APP Push
CRM596552,C007078,新户,吴芳,白金,2,2026-06-25,短信
CRM998256,C007079,成熟期,刘志强,钻石,0,2026-05-31,APP Push
CRM642890,C007080,成熟期,周涛,白金,2,2026-06-09,邮件
CRM562321,C007081,沉睡期,钱丽华,金卡,55,2026-03-04,APP Push
CRM908650,C007082,成熟期,赵敏,普通,0,2026-05-21,短信
CRM612577,C007083,成熟期,李娟,金卡,4,2026-05-25,APP Push
CRM698157,C007084,成熟期,罗玲,白金,5,2026-05-16,短信
CRM801774,C007085,成熟期,周涛,白金,23,2025-10-25,短信
CRM771604,C007086,成熟期,张伟,金卡,0,2026-05-27,电话
CRM673961,C007087,成熟期,吴芳,白金,8,2026-07-05,短信
CRM850508,C007088,沉睡期,张伟,白金,75,2025-10-04,APP Push
CRM518818,C007089,成长期,刘志强,金卡,0,2026-06-12,APP Push
CRM798272,C007090,成熟期,孙磊,普通,16,2026-01-08,APP Push
CRM780755,C007091,沉睡期,陈晓燕,金卡,66,2026-01-28,APP Push
CRM562193,C007092,沉睡期,刘志强,金卡,71,2026-02-25,短信
CRM768066,C007093,成熟期,何志明,白金,5,2026-05-18,邮件
CRM867275,C007094,成长期,黄海波,白金,15,2026-01-05,短信
CRM640958,C007095,成熟期,周涛,金卡,3,2026-05-29,邮件
CRM880007,C007096,沉睡期,钱丽华,白金,74,2025-08-16,APP Push
CRM913851,C007097,沉睡期,何志明,白金,62,2025-09-17,短信
CRM473699,C007098,成熟期,钱丽华,金卡,30,2026-04-15,APP Push
CRM658246,C007099,成熟期,吴芳,白金,0,2026-06-03,邮件
CRM036234,C007100,成长期,李娟,普通,0,2026-06-04,邮件
CRM047682,C007101,成熟期,郑刚,普通,0,2026-05-19,APP Push
CRM141973,C007102,成熟期,王建国,金卡,0,2026-05-20,短信
CRM531839,C007103,沉睡期,王建国,金卡,68,2026-04-14,电话
CRM808486,C007104,成熟期,吴芳,钻石,0,2026-06-01,APP Push
CRM935990,C007105,成熟期,吴芳,普通,10,2026-06-15,短信
CRM799636,C007106,成长期,王建国,普通,0,2026-06-09,邮件
CRM364382,C007107,新户,赵敏,钻石,14,2026-06-21,APP Push
CRM439864,C007108,成熟期,赵敏,普通,0,2026-05-16,短信
CRM512133,C007109,成熟期,赵敏,白金,0,2026-06-07,短信
CRM483588,C007110,成熟期,黄海波,普通,0,2026-05-17,短信
CRM806017,C007111,成熟期,何志明,普通,0,2026-05-31,邮件
CRM672622,C007112,成长期,黄海波,普通,9,2026-06-14,邮件
CRM678777,C007113,成熟期,周涛,金卡,6,2026-07-08,短信
CRM033431,C007114,成熟期,罗玲,普通,8,2026-06-30,短信
CRM784134,C007115,成熟期,罗玲,普通,0,2026-07-02,短信
CRM792721,C007116,成熟期,周涛,金卡,0,2026-06-24,邮件
CRM007024,C007117,成熟期,李娟,钻石,9,2026-05-28,短信
CRM006403,C007118,成熟期,王建国,钻石,0,2026-07-08,电话
CRM958771,C007119,成熟期,林雪梅,白金,3,2026-06-22,短信
CRM277576,C007120,成熟期,吴芳,金卡,0,2026-05-25,短信
CRM082075,C007121,成熟期,何志明,普通,7,2026-05-25,APP Push
CRM911956,C007122,成熟期,罗玲,白金,0,2026-05-19,APP Push
CRM390875,C007123,沉睡期,马晓雯,白金,72,2025-08-09,短信
CRM269102,C007124,新户,林雪梅,金卡,12,2026-07-13,电话
CRM021794,C007125,成熟期,罗玲,金卡,0,2026-05-19,邮件
CRM769434,C007126,沉睡期,陈晓燕,钻石,61,2026-03-02,短信
CRM383049,C007127,成熟期,赵敏,金卡,0,2026-07-13,APP Push
CRM421753,C007128,成熟期,郑刚,金卡,0,2026-06-24,短信
CRM970823,C007129,成熟期,吴芳,普通,8,2026-07-04,APP Push
CRM612649,C007130,成熟期,赵敏,普通,8,2026-05-20,APP Push
CRM635799,C007131,成熟期,孙磊,钻石,0,2026-05-31,APP Push
CRM521480,C007132,成熟期,郑刚,金卡,0,2026-06-21,APP Push
CRM708507,C007133,成熟期,何志明,金卡,0,2026-06-11,APP Push
CRM474651,C007134,成熟期,黄海波,普通,0,2026-05-30,APP Push
CRM103858,C007135,成熟期,黄海波,金卡,5,2026-06-10,APP Push
CRM943096,C007136,成熟期,吴芳,金卡,5,2026-07-10,电话
CRM014095,C007137,成熟期,王建国,金卡,28,2026-03-17,APP Push
CRM232000,C007138,成熟期,罗玲,金卡,29,2026-07-01,短信
CRM405489,C007139,成熟期,李娟,普通,1,2026-06-07,邮件
CRM037808,C007140,成熟期,赵敏,金卡,0,2026-06-06,APP Push
CRM149974,C007141,成熟期,罗玲,普通,0,2026-06-14,短信
CRM988805,C007142,成熟期,赵敏,金卡,0,2026-06-17,APP Push
CRM157327,C007143,成熟期,赵敏,普通,8,2026-06-19,短信
CRM862914,C007144,成熟期,何志明,普通,0,2026-06-03,短信
CRM589887,C007145,成熟期,罗玲,金卡,0,2026-06-29,APP Push
CRM653267,C007146,成熟期,何志明,普通,0,2026-05-26,短信
CRM331567,C007147,成熟期,刘志强,金卡,33,2026-04-01,APP Push
CRM394655,C007148,成长期,林雪梅,金卡,4,2026-06-15,短信
CRM497587,C007149,沉睡期,林雪梅,金卡,57,2026-03-09,APP Push
CRM928411,C007150,成熟期,马晓雯,金卡,2,2026-05-16,邮件
CRM308285,C007151,成熟期,刘志强,白金,24,2026-03-29,APP Push
CRM739400,C007152,沉睡期,黄海波,普通,70,2025-11-18,APP Push
CRM793970,C007153,新户,孙磊,钻石,6,2026-07-06,APP Push
CRM305938,C007154,成熟期,吴芳,金卡,18,2026-05-26,电话
CRM379651,C007155,成熟期,林雪梅,白金,0,2026-06-27,短信
CRM373056,C007156,成长期,郑刚,金卡,21,2026-03-12,短信
CRM815421,C007157,成长期,黄海波,普通,0,2026-07-05,APP Push
CRM793370,C007158,沉睡期,钱丽华,金卡,56,2026-04-09,APP Push
CRM587086,C007159,成熟期,马晓雯,金卡,7,2026-07-12,短信
CRM328884,C007160,成熟期,刘志强,普通,0,2026-05-20,短信
CRM288582,C007161,成熟期,赵敏,白金,2,2026-06-04,短信
CRM944527,C007162,沉睡期,孙磊,白金,56,2025-08-31,APP Push
CRM940285,C007163,成熟期,李娟,普通,4,2026-07-06,APP Push
CRM761226,C007164,新户,林雪梅,金卡,14,2026-05-30,电话
CRM410670,C007165,成熟期,林雪梅,普通,0,2026-07-04,邮件
CRM394319,C007166,成熟期,陈晓燕,金卡,0,2026-07-02,邮件
CRM460536,C007167,成熟期,赵敏,金卡,0,2026-06-20,APP Push
CRM993893,C007168,成熟期,钱丽华,普通,27,2025-09-16,APP Push
CRM851181,C007169,成熟期,吴芳,金卡,0,2026-06-18,短信
CRM333006,C007170,成熟期,林雪梅,金卡,0,2026-07-06,APP Push
CRM709423,C007171,成熟期,罗玲,白金,0,2026-07-12,电话
CRM097992,C007172,成熟期,赵敏,普通,0,2026-05-30,邮件
CRM375044,C007173,成熟期,刘志强,白金,6,2026-05-28,短信
CRM794407,C007174,成熟期,陈晓燕,普通,0,2026-07-04,邮件
CRM240970,C007175,成熟期,马晓雯,普通,4,2026-06-25,短信
CRM968560,C007176,沉睡期,罗玲,普通,65,2026-02-13,短信
CRM855225,C007177,成熟期,郑刚,金卡,0,2026-06-06,邮件
CRM311242,C007178,成熟期,刘志强,金卡,28,2026-05-17,APP Push
CRM994914,C007179,沉睡期,钱丽华,普通,56,2025-11-09,邮件
CRM502308,C007180,成熟期,黄海波,普通,0,2026-05-24,邮件
CRM287882,C007181,沉睡期,钱丽华,普通,63,2026-01-12,APP Push
CRM233844,C007182,新户,何志明,金卡,7,2026-06-06,APP Push
CRM429718,C007183,成长期,钱丽华,普通,18,2025-11-30,邮件
CRM872160,C007184,成熟期,罗玲,金卡,0,2026-06-23,APP Push
CRM065269,C007185,新户,王建国,金卡,1,2026-06-05,短信
CRM657717,C007186,成熟期,马晓雯,金卡,29,2026-05-22,APP Push
CRM464616,C007187,成熟期,何志明,金卡,3,2026-06-06,电话
CRM406532,C007188,沉睡期,赵敏,白金,64,2025-12-14,APP Push
CRM406927,C007189,成熟期,罗玲,普通,0,2026-07-10,电话
CRM309058,C007190,成熟期,周涛,白金,0,2026-05-25,短信
CRM560080,C007191,成熟期,马晓雯,金卡,0,2026-05-21,邮件
CRM986014,C007192,沉睡期,孙磊,普通,56,2025-07-29,短信
CRM364383,C007193,成熟期,马晓雯,金卡,8,2026-06-23,APP Push
CRM966802,C007194,成长期,赵敏,金卡,0,2026-06-04,电话
CRM654380,C007195,成长期,孙磊,普通,50,2025-12-14,APP Push
CRM862108,C007196,成熟期,赵敏,普通,0,2026-07-01,APP Push
CRM477591,C007197,成熟期,马晓雯,金卡,0,2026-07-11,邮件
CRM597699,C007198,成熟期,郑刚,普通,0,2026-05-26,短信
CRM977927,C007199,成熟期,孙磊,钻石,26,2026-05-25,电话
CRM834012,C007200,成熟期,赵敏,白金,3,2026-05-24,邮件
CRM871663,C007201,成熟期,吴芳,普通,0,2026-06-27,APP Push
CRM978147,C007202,成熟期,钱丽华,金卡,0,2026-05-25,APP Push
CRM162912,C007203,成熟期,黄海波,钻石,0,2026-07-12,APP Push
CRM425355,C007204,成熟期,罗玲,金卡,0,2026-05-30,短信
CRM616644,C007205,成熟期,张伟,金卡,27,2026-05-23,APP Push
CRM057028,C007206,沉睡期,罗玲,白金,74,2026-04-14,邮件
CRM096870,C007207,成熟期,张伟,普通,0,2026-07-07,短信
CRM018552,C007208,沉睡期,刘志强,普通,64,2025-07-23,邮件
CRM343865,C007209,成熟期,吴芳,普通,10,2026-06-24,APP Push
CRM692151,C007210,成熟期,罗玲,金卡,0,2026-06-16,APP Push
CRM868265,C007211,新户,张伟,金卡,10,2026-07-09,APP Push
CRM708348,C007212,成熟期,张伟,金卡,31,2025-08-08,短信
CRM517325,C007213,成熟期,马晓雯,白金,0,2026-06-01,电话
CRM664653,C007214,成熟期,孙磊,普通,0,2026-06-30,APP Push
CRM714487,C007215,成熟期,赵敏,普通,0,2026-07-09,电话
CRM698586,C007216,成熟期,刘志强,普通,2,2026-06-17,短信
CRM007069,C007217,成长期,马晓雯,普通,0,2026-06-17,APP Push
CRM220716,C007218,新户,罗玲,普通,11,2026-05-30,APP Push
CRM539284,C007219,成长期,黄海波,普通,27,2026-01-10,APP Push
CRM317825,C007220,成熟期,周涛,普通,0,2026-06-17,邮件
CRM376850,C007221,成熟期,陈晓燕,普通,4,2026-07-03,APP Push
CRM054709,C007222,成熟期,王建国,普通,26,2026-05-18,APP Push
CRM937015,C007223,成熟期,周涛,普通,0,2026-07-02,APP Push
CRM159250,C007224,成熟期,陈晓燕,金卡,5,2026-05-20,邮件
CRM361903,C007225,成熟期,刘志强,金卡,16,2026-03-30,APP Push
CRM803437,C007226,成熟期,刘志强,金卡,0,2026-05-31,APP Push
CRM445601,C007227,成长期,刘志强,普通,14,2026-06-01,APP Push
CRM787731,C007228,成熟期,陈晓燕,金卡,7,2026-07-05,短信
CRM849277,C007229,新户,何志明,白金,1,2026-06-18,APP Push
CRM231395,C007230,成熟期,赵敏,白金,0,2026-06-25,APP Push
CRM728682,C007231,成熟期,黄海波,普通,6,2026-05-19,APP Push
CRM773260,C007232,成熟期,林雪梅,普通,2,2026-06-18,APP Push
CRM687501,C007233,新户,王建国,金卡,0,2026-07-09,短信
CRM506016,C007234,成熟期,吴芳,普通,0,2026-07-02,APP Push
CRM387550,C007235,成熟期,王建国,金卡,32,2025-11-28,邮件
CRM064704,C007236,新户,李娟,白金,11,2026-07-08,APP Push
CRM262634,C007237,成熟期,孙磊,金卡,28,2026-01-03,APP Push
CRM871348,C007238,成熟期,何志明,金卡,21,2026-02-17,APP Push
CRM120271,C007239,沉睡期,王建国,普通,59,2025-09-07,短信
CRM233064,C007240,成熟期,周涛,普通,0,2026-07-08,邮件
CRM575987,C007241,成熟期,林雪梅,金卡,0,2026-07-08,短信
CRM993603,C007242,成熟期,马晓雯,金卡,0,2026-06-13,电话
CRM147141,C007243,新户,孙磊,普通,1,2026-06-07,APP Push
CRM577363,C007244,成熟期,林雪梅,金卡,0,2026-07-08,APP Push
CRM564442,C007245,成熟期,张伟,金卡,1,2026-05-28,短信
CRM143258,C007246,成长期,林雪梅,金卡,0,2026-05-25,电话
CRM884107,C007247,成熟期,赵敏,金卡,22,2026-02-20,APP Push
CRM939004,C007248,成熟期,李娟,金卡,3,2026-05-28,短信
CRM767583,C007249,成熟期,钱丽华,金卡,0,2026-07-04,APP Push
CRM428420,C007250,成熟期,马晓雯,金卡,4,2026-06-18,APP Push
CRM094937,C007251,成熟期,李娟,金卡,30,2026-03-05,邮件
CRM936136,C007252,成熟期,刘志强,金卡,5,2026-05-23,短信
CRM931299,C007253,成熟期,王建国,普通,0,2026-05-31,APP Push
CRM063260,C007254,成熟期,刘志强,金卡,9,2026-05-29,短信
CRM902305,C007255,成熟期,吴芳,普通,0,2026-06-09,APP Push
CRM999989,C007256,成熟期,刘志强,白金,2,2026-06-27,电话
CRM492251,C007257,沉睡期,张伟,白金,58,2025-11-09,APP Push
CRM002640,C007258,成熟期,罗玲,普通,0,2026-06-04,APP Push
CRM674096,C007259,沉睡期,李娟,普通,69,2025-11-28,APP Push
CRM926532,C007260,成熟期,周涛,金卡,1,2026-06-22,APP Push
CRM897084,C007261,成熟期,孙磊,金卡,10,2026-06-19,APP Push
CRM528797,C007262,成熟期,郑刚,普通,0,2026-06-13,短信
CRM083762,C007263,沉睡期,赵敏,金卡,74,2025-10-01,短信
CRM573672,C007264,成熟期,陈晓燕,白金,9,2026-06-08,APP Push
CRM563621,C007265,沉睡期,周涛,白金,59,2025-10-09,APP Push
CRM903138,C007266,成熟期,钱丽华,金卡,4,2026-07-11,APP Push
CRM126004,C007267,成熟期,王建国,普通,26,2025-11-13,短信
CRM021889,C007268,成熟期,黄海波,金卡,4,2026-06-23,APP Push
CRM755708,C007269,成长期,刘志强,白金,8,2026-06-03,短信
CRM464571,C007270,成熟期,张伟,金卡,9,2026-07-13,APP Push
CRM488137,C007271,成熟期,吴芳,白金,0,2026-07-04,APP Push
CRM299007,C007272,成熟期,马晓雯,白金,8,2026-06-24,邮件
CRM399734,C007273,新户,赵敏,普通,16,2026-06-21,APP Push
CRM951562,C007274,成熟期,郑刚,钻石,0,2026-06-19,APP Push
CRM065708,C007275,成熟期,李娟,白金,0,2026-06-16,APP Push
