cust_id,oneid,event_type,event_detail,event_time
C005880,UID005880,service,投诉反馈,2026-07-12T14:00:00+08:00
C005880,UID005880,campaign_click,点击双十一活动推送,2026-07-15T15:00:00+08:00
C005880,UID005880,campaign_click,点击双十一活动推送,2026-06-22T22:00:00+08:00
C005881,UID005881,service,客服咨询分期,2026-06-30T07:00:00+08:00
C005882,UID005882,campaign_click,点击ApplePay返现活动推送,2026-07-13T19:00:00+08:00
C005882,UID005882,campaign_click,点击双十一活动推送,2026-07-05T16:00:00+08:00
C005883,UID005883,search,搜索'出境游',2026-07-08T04:00:00+08:00
C005883,UID005883,browse,浏览境外消费专区,2026-07-07T20:00:00+08:00
C005883,UID005883,transaction,消费 4097元,2026-07-16T16:00:00+08:00
C005884,UID005884,browse,浏览权益商城,2026-06-19T07:00:00+08:00
C005885,UID005885,search,搜索'提额',2026-07-08T06:00:00+08:00
C005885,UID005885,service,客服咨询分期,2026-06-28T13:00:00+08:00
C005885,UID005885,browse,浏览权益商城,2026-07-09T17:00:00+08:00
C005885,UID005885,service,额度调整申请,2026-07-04T11:00:00+08:00
C005885,UID005885,search,搜索'优惠券',2026-07-08T14:00:00+08:00
C005886,UID005886,transaction,消费 6016元,2026-07-03T01:00:00+08:00
C005886,UID005886,campaign_click,点击暑期出行活动推送,2026-07-12T18:00:00+08:00
C005887,UID005887,transaction,消费 145元,2026-07-15T13:00:00+08:00
C005887,UID005887,transaction,消费 553元,2026-07-05T07:00:00+08:00
C005888,UID005888,campaign_click,点击ApplePay返现活动推送,2026-06-22T05:00:00+08:00
C005888,UID005888,service,客服咨询分期,2026-06-23T07:00:00+08:00
C005889,UID005889,browse,浏览账单详情,2026-07-09T09:00:00+08:00
C005890,UID005890,campaign_click,点击ApplePay返现活动推送,2026-06-30T11:00:00+08:00
C005891,UID005891,search,搜索'积分兑换',2026-06-27T07:00:00+08:00
C005891,UID005891,browse,浏览境外消费专区,2026-06-24T08:00:00+08:00
C005891,UID005891,browse,浏览境外消费专区,2026-06-25T11:00:00+08:00
C005891,UID005891,browse,浏览账单详情,2026-06-28T18:00:00+08:00
C005891,UID005891,transaction,消费 4329元,2026-06-17T17:00:00+08:00
C005892,UID005892,service,客服咨询分期,2026-06-24T21:00:00+08:00
C005892,UID005892,search,搜索'出境游',2026-06-26T20:00:00+08:00
C005892,UID005892,service,客服咨询分期,2026-06-19T00:00:00+08:00
C005893,UID005893,campaign_click,点击暑期出行活动推送,2026-07-12T04:00:00+08:00
C005894,UID005894,browse,浏览境外消费专区,2026-07-02T17:00:00+08:00
C005894,UID005894,transaction,消费 7451元,2026-06-27T17:00:00+08:00
C005895,UID005895,browse,浏览权益商城,2026-06-22T03:00:00+08:00
C005895,UID005895,search,搜索'出境游',2026-06-20T05:00:00+08:00
C005896,UID005896,service,投诉反馈,2026-06-25T21:00:00+08:00
C005896,UID005896,service,额度调整申请,2026-06-18T01:00:00+08:00
C005897,UID005897,transaction,消费 2725元,2026-07-14T00:00:00+08:00
C005898,UID005898,service,客服咨询分期,2026-07-13T08:00:00+08:00
C005898,UID005898,campaign_click,点击双十一活动推送,2026-06-30T20:00:00+08:00
C005899,UID005899,transaction,消费 7752元,2026-06-25T18:00:00+08:00
C005899,UID005899,service,额度调整申请,2026-06-18T03:00:00+08:00
C005899,UID005899,browse,浏览分期计算器,2026-07-09T22:00:00+08:00
C005900,UID005900,browse,浏览账单详情,2026-06-20T10:00:00+08:00
C005900,UID005900,transaction,消费 3040元,2026-07-09T22:00:00+08:00
C005900,UID005900,transaction,消费 3606元,2026-07-14T12:00:00+08:00
C005900,UID005900,browse,浏览账单详情,2026-06-25T16:00:00+08:00
C005900,UID005900,browse,浏览境外消费专区,2026-06-24T00:00:00+08:00
C005901,UID005901,transaction,消费 3958元,2026-06-19T22:00:00+08:00
C005901,UID005901,campaign_click,点击暑期出行活动推送,2026-07-01T08:00:00+08:00
C005901,UID005901,transaction,消费 2871元,2026-07-16T23:00:00+08:00
C005902,UID005902,browse,浏览境外消费专区,2026-07-11T14:00:00+08:00
C005902,UID005902,browse,浏览分期计算器,2026-06-17T03:00:00+08:00
C005902,UID005902,service,投诉反馈,2026-06-17T15:00:00+08:00
C005902,UID005902,transaction,消费 5007元,2026-06-29T02:00:00+08:00
C005903,UID005903,service,客服咨询分期,2026-06-18T07:00:00+08:00
C005903,UID005903,search,搜索'汇率',2026-06-19T11:00:00+08:00
C005903,UID005903,transaction,消费 7600元,2026-07-17T00:00:00+08:00
C005903,UID005903,service,客服咨询分期,2026-06-21T03:00:00+08:00
C005904,UID005904,campaign_click,点击ApplePay返现活动推送,2026-06-19T19:00:00+08:00
C005905,UID005905,transaction,消费 7041元,2026-06-23T14:00:00+08:00
C005905,UID005905,transaction,消费 995元,2026-06-29T19:00:00+08:00
C005905,UID005905,campaign_click,点击暑期出行活动推送,2026-07-14T00:00:00+08:00
C005906,UID005906,service,客服咨询分期,2026-06-22T15:00:00+08:00
C005906,UID005906,campaign_click,点击暑期出行活动推送,2026-06-18T16:00:00+08:00
C005906,UID005906,transaction,消费 6803元,2026-07-11T22:00:00+08:00
C005906,UID005906,browse,浏览分期计算器,2026-07-02T15:00:00+08:00
C005906,UID005906,browse,浏览账单详情,2026-07-08T06:00:00+08:00
C005907,UID005907,search,搜索'汇率',2026-06-27T09:00:00+08:00
C005908,UID005908,campaign_click,点击ApplePay返现活动推送,2026-07-01T01:00:00+08:00
C005908,UID005908,service,投诉反馈,2026-06-26T06:00:00+08:00
C005908,UID005908,service,客服咨询分期,2026-06-28T12:00:00+08:00
C005909,UID005909,service,投诉反馈,2026-06-18T23:00:00+08:00
C005909,UID005909,campaign_click,点击双十一活动推送,2026-06-27T01:00:00+08:00
C005909,UID005909,browse,浏览分期计算器,2026-07-08T02:00:00+08:00
C005909,UID005909,service,客服咨询分期,2026-06-18T11:00:00+08:00
C005909,UID005909,campaign_click,点击ApplePay返现活动推送,2026-07-10T22:00:00+08:00
C005910,UID005910,search,搜索'出境游',2026-07-01T10:00:00+08:00
C005910,UID005910,transaction,消费 5527元,2026-06-25T23:00:00+08:00
C005910,UID005910,campaign_click,点击ApplePay返现活动推送,2026-06-23T11:00:00+08:00
C005910,UID005910,campaign_click,点击ApplePay返现活动推送,2026-07-07T21:00:00+08:00
C005911,UID005911,search,搜索'提额',2026-07-09T21:00:00+08:00
C005911,UID005911,campaign_click,点击ApplePay返现活动推送,2026-07-13T14:00:00+08:00
C005912,UID005912,search,搜索'分期费率',2026-07-07T18:00:00+08:00
C005912,UID005912,browse,浏览权益商城,2026-06-27T12:00:00+08:00
C005913,UID005913,search,搜索'分期费率',2026-06-18T13:00:00+08:00
C005913,UID005913,browse,浏览分期计算器,2026-06-26T00:00:00+08:00
C005913,UID005913,browse,浏览分期计算器,2026-07-14T08:00:00+08:00
C005913,UID005913,campaign_click,点击双十一活动推送,2026-06-24T12:00:00+08:00
C005914,UID005914,search,搜索'分期费率',2026-07-16T07:00:00+08:00
C005914,UID005914,campaign_click,点击双十一活动推送,2026-06-22T07:00:00+08:00
C005914,UID005914,transaction,消费 4522元,2026-06-26T20:00:00+08:00
C005915,UID005915,transaction,消费 5238元,2026-06-20T07:00:00+08:00
C005915,UID005915,search,搜索'提额',2026-07-16T12:00:00+08:00
C005916,UID005916,service,额度调整申请,2026-07-07T19:00:00+08:00
C005916,UID005916,browse,浏览权益商城,2026-06-22T08:00:00+08:00
C005916,UID005916,campaign_click,点击双十一活动推送,2026-07-02T19:00:00+08:00
C005917,UID005917,service,额度调整申请,2026-07-13T20:00:00+08:00
C005917,UID005917,transaction,消费 5339元,2026-06-25T20:00:00+08:00
C005917,UID005917,transaction,消费 3324元,2026-07-03T21:00:00+08:00
C005917,UID005917,service,额度调整申请,2026-07-09T17:00:00+08:00
C005917,UID005917,service,客服咨询分期,2026-07-15T13:00:00+08:00
C005918,UID005918,campaign_click,点击ApplePay返现活动推送,2026-07-08T16:00:00+08:00
C005918,UID005918,transaction,消费 5405元,2026-07-07T05:00:00+08:00
C005918,UID005918,search,搜索'优惠券',2026-06-26T14:00:00+08:00
C005918,UID005918,browse,浏览分期计算器,2026-06-23T22:00:00+08:00
C005918,UID005918,transaction,消费 798元,2026-07-10T10:00:00+08:00
C005919,UID005919,transaction,消费 4928元,2026-07-05T10:00:00+08:00
C005919,UID005919,browse,浏览账单详情,2026-07-09T05:00:00+08:00
C005919,UID005919,browse,浏览分期计算器,2026-06-26T13:00:00+08:00
C005920,UID005920,search,搜索'汇率',2026-06-23T14:00:00+08:00
C005920,UID005920,search,搜索'提额',2026-06-22T14:00:00+08:00
C005920,UID005920,service,额度调整申请,2026-06-21T17:00:00+08:00
C005920,UID005920,browse,浏览分期计算器,2026-07-10T22:00:00+08:00
C005920,UID005920,transaction,消费 2831元,2026-07-04T12:00:00+08:00
C005921,UID005921,search,搜索'优惠券',2026-07-09T14:00:00+08:00
C005921,UID005921,browse,浏览分期计算器,2026-07-04T22:00:00+08:00
C005922,UID005922,search,搜索'提额',2026-07-05T04:00:00+08:00
C005922,UID005922,transaction,消费 872元,2026-06-28T02:00:00+08:00
C005922,UID005922,transaction,消费 1334元,2026-06-18T20:00:00+08:00
C005922,UID005922,browse,浏览境外消费专区,2026-06-26T14:00:00+08:00
C005922,UID005922,search,搜索'分期费率',2026-07-15T21:00:00+08:00
C005923,UID005923,browse,浏览账单详情,2026-06-25T14:00:00+08:00
C005924,UID005924,campaign_click,点击ApplePay返现活动推送,2026-07-09T11:00:00+08:00
C005924,UID005924,transaction,消费 4215元,2026-07-02T16:00:00+08:00
C005924,UID005924,transaction,消费 1145元,2026-06-25T12:00:00+08:00
C005924,UID005924,transaction,消费 5436元,2026-07-12T06:00:00+08:00
C005925,UID005925,service,客服咨询分期,2026-06-17T02:00:00+08:00
C005925,UID005925,campaign_click,点击暑期出行活动推送,2026-06-23T08:00:00+08:00
C005925,UID005925,search,搜索'积分兑换',2026-06-30T01:00:00+08:00
C005925,UID005925,transaction,消费 6438元,2026-07-05T05:00:00+08:00
C005925,UID005925,search,搜索'积分兑换',2026-07-12T16:00:00+08:00
C005926,UID005926,browse,浏览权益商城,2026-06-23T18:00:00+08:00
C005927,UID005927,browse,浏览分期计算器,2026-06-21T23:00:00+08:00
C005927,UID005927,search,搜索'账单查询',2026-07-07T23:00:00+08:00
C005928,UID005928,search,搜索'优惠券',2026-06-24T15:00:00+08:00
C005928,UID005928,campaign_click,点击双十一活动推送,2026-06-24T20:00:00+08:00
C005928,UID005928,browse,浏览权益商城,2026-07-14T10:00:00+08:00
C005928,UID005928,search,搜索'账单查询',2026-06-24T22:00:00+08:00
C005928,UID005928,search,搜索'提额',2026-06-21T14:00:00+08:00
C005929,UID005929,transaction,消费 6379元,2026-06-18T20:00:00+08:00
C005930,UID005930,campaign_click,点击ApplePay返现活动推送,2026-06-23T23:00:00+08:00
C005930,UID005930,browse,浏览账单详情,2026-07-12T00:00:00+08:00
C005930,UID005930,campaign_click,点击ApplePay返现活动推送,2026-06-29T01:00:00+08:00
C005931,UID005931,transaction,消费 215元,2026-06-25T19:00:00+08:00
C005931,UID005931,search,搜索'积分兑换',2026-06-24T19:00:00+08:00
C005932,UID005932,transaction,消费 7200元,2026-06-28T10:00:00+08:00
C005932,UID005932,search,搜索'出境游',2026-07-16T10:00:00+08:00
C005932,UID005932,browse,浏览分期计算器,2026-06-28T14:00:00+08:00
C005932,UID005932,campaign_click,点击双十一活动推送,2026-06-25T21:00:00+08:00
C005932,UID005932,search,搜索'分期费率',2026-07-09T11:00:00+08:00
C005933,UID005933,browse,浏览境外消费专区,2026-06-18T23:00:00+08:00
C005934,UID005934,service,额度调整申请,2026-06-20T13:00:00+08:00
C005934,UID005934,service,投诉反馈,2026-07-13T18:00:00+08:00
C005934,UID005934,service,客服咨询分期,2026-07-14T22:00:00+08:00
C005935,UID005935,service,额度调整申请,2026-06-22T04:00:00+08:00
C005935,UID005935,service,客服咨询分期,2026-07-09T15:00:00+08:00
C005935,UID005935,transaction,消费 6604元,2026-07-03T21:00:00+08:00
C005935,UID005935,campaign_click,点击ApplePay返现活动推送,2026-07-08T23:00:00+08:00
C005936,UID005936,browse,浏览账单详情,2026-06-23T02:00:00+08:00
C005937,UID005937,service,客服咨询分期,2026-06-22T23:00:00+08:00
C005937,UID005937,campaign_click,点击暑期出行活动推送,2026-07-13T22:00:00+08:00
C005937,UID005937,browse,浏览权益商城,2026-07-04T14:00:00+08:00
C005938,UID005938,transaction,消费 6197元,2026-06-22T00:00:00+08:00
C005938,UID005938,service,客服咨询分期,2026-07-01T01:00:00+08:00
C005939,UID005939,search,搜索'优惠券',2026-07-06T11:00:00+08:00
C005939,UID005939,campaign_click,点击双十一活动推送,2026-07-08T05:00:00+08:00
C005939,UID005939,transaction,消费 2374元,2026-07-13T04:00:00+08:00
C005939,UID005939,service,投诉反馈,2026-07-04T08:00:00+08:00
C005940,UID005940,service,投诉反馈,2026-07-09T07:00:00+08:00
C005940,UID005940,transaction,消费 7389元,2026-07-07T07:00:00+08:00
C005940,UID005940,service,投诉反馈,2026-06-26T18:00:00+08:00
C005941,UID005941,search,搜索'提额',2026-06-30T07:00:00+08:00
C005942,UID005942,browse,浏览权益商城,2026-06-19T02:00:00+08:00
C005942,UID005942,transaction,消费 4654元,2026-07-05T20:00:00+08:00
C005942,UID005942,browse,浏览分期计算器,2026-07-09T21:00:00+08:00
C005943,UID005943,browse,浏览权益商城,2026-07-08T17:00:00+08:00
C005943,UID005943,transaction,消费 361元,2026-06-20T01:00:00+08:00
C005943,UID005943,transaction,消费 6389元,2026-07-05T19:00:00+08:00
C005943,UID005943,campaign_click,点击ApplePay返现活动推送,2026-06-19T15:00:00+08:00
C005943,UID005943,transaction,消费 4764元,2026-06-26T18:00:00+08:00
C005944,UID005944,search,搜索'积分兑换',2026-06-22T12:00:00+08:00
C005945,UID005945,campaign_click,点击ApplePay返现活动推送,2026-06-25T19:00:00+08:00
C005945,UID005945,transaction,消费 6453元,2026-06-20T15:00:00+08:00
C005946,UID005946,transaction,消费 2012元,2026-06-18T18:00:00+08:00
C005946,UID005946,search,搜索'出境游',2026-06-26T22:00:00+08:00
C005946,UID005946,transaction,消费 1770元,2026-07-02T09:00:00+08:00
C005947,UID005947,transaction,消费 3610元,2026-07-13T10:00:00+08:00
C005947,UID005947,campaign_click,点击ApplePay返现活动推送,2026-07-02T06:00:00+08:00
C005947,UID005947,search,搜索'账单查询',2026-06-19T05:00:00+08:00
C005948,UID005948,browse,浏览分期计算器,2026-07-05T19:00:00+08:00
C005948,UID005948,search,搜索'汇率',2026-07-06T06:00:00+08:00
C005948,UID005948,service,投诉反馈,2026-06-22T05:00:00+08:00
C005948,UID005948,campaign_click,点击暑期出行活动推送,2026-07-08T03:00:00+08:00
C005948,UID005948,browse,浏览分期计算器,2026-07-06T15:00:00+08:00
C005949,UID005949,transaction,消费 4288元,2026-07-16T13:00:00+08:00
C005949,UID005949,search,搜索'汇率',2026-07-03T17:00:00+08:00
C005949,UID005949,search,搜索'汇率',2026-06-30T22:00:00+08:00
C005949,UID005949,campaign_click,点击双十一活动推送,2026-06-21T17:00:00+08:00
C005950,UID005950,search,搜索'提额',2026-07-05T06:00:00+08:00
C005950,UID005950,service,额度调整申请,2026-07-11T11:00:00+08:00
C005950,UID005950,service,额度调整申请,2026-06-25T08:00:00+08:00
C005950,UID005950,campaign_click,点击ApplePay返现活动推送,2026-06-29T10:00:00+08:00
C005950,UID005950,search,搜索'分期费率',2026-07-06T05:00:00+08:00
C005951,UID005951,service,客服咨询分期,2026-06-28T09:00:00+08:00
C005951,UID005951,campaign_click,点击ApplePay返现活动推送,2026-06-29T20:00:00+08:00
C005952,UID005952,transaction,消费 7977元,2026-07-05T07:00:00+08:00
C005952,UID005952,browse,浏览分期计算器,2026-06-24T05:00:00+08:00
C005952,UID005952,transaction,消费 5144元,2026-07-14T23:00:00+08:00
C005952,UID005952,campaign_click,点击ApplePay返现活动推送,2026-07-06T13:00:00+08:00
C005953,UID005953,service,客服咨询分期,2026-07-04T07:00:00+08:00
C005953,UID005953,search,搜索'出境游',2026-07-01T07:00:00+08:00
C005953,UID005953,campaign_click,点击ApplePay返现活动推送,2026-06-26T19:00:00+08:00
C005954,UID005954,campaign_click,点击暑期出行活动推送,2026-06-24T05:00:00+08:00
C005954,UID005954,browse,浏览账单详情,2026-07-14T13:00:00+08:00
C005954,UID005954,search,搜索'提额',2026-06-28T12:00:00+08:00
C005954,UID005954,service,客服咨询分期,2026-06-25T07:00:00+08:00
C005954,UID005954,service,客服咨询分期,2026-06-26T05:00:00+08:00
C005955,UID005955,transaction,消费 1001元,2026-06-19T18:00:00+08:00
C005955,UID005955,browse,浏览账单详情,2026-06-25T00:00:00+08:00
C005955,UID005955,search,搜索'提额',2026-07-06T17:00:00+08:00
C005955,UID005955,browse,浏览权益商城,2026-06-18T08:00:00+08:00
C005956,UID005956,service,额度调整申请,2026-07-15T19:00:00+08:00
C005956,UID005956,campaign_click,点击暑期出行活动推送,2026-06-19T06:00:00+08:00
C005957,UID005957,search,搜索'优惠券',2026-06-21T00:00:00+08:00
C005957,UID005957,browse,浏览权益商城,2026-06-29T19:00:00+08:00
C005958,UID005958,transaction,消费 3741元,2026-06-19T13:00:00+08:00
C005958,UID005958,browse,浏览权益商城,2026-06-18T15:00:00+08:00
C005958,UID005958,campaign_click,点击ApplePay返现活动推送,2026-07-13T15:00:00+08:00
C005958,UID005958,campaign_click,点击暑期出行活动推送,2026-06-25T14:00:00+08:00
C005958,UID005958,search,搜索'汇率',2026-06-18T09:00:00+08:00
C005959,UID005959,browse,浏览权益商城,2026-07-14T13:00:00+08:00
C005960,UID005960,service,客服咨询分期,2026-07-05T10:00:00+08:00
C005960,UID005960,search,搜索'积分兑换',2026-07-13T07:00:00+08:00
C005960,UID005960,transaction,消费 6198元,2026-06-30T02:00:00+08:00
C005961,UID005961,browse,浏览境外消费专区,2026-07-10T14:00:00+08:00
C005961,UID005961,campaign_click,点击双十一活动推送,2026-06-22T03:00:00+08:00
C005961,UID005961,transaction,消费 2874元,2026-07-05T12:00:00+08:00
C005961,UID005961,search,搜索'优惠券',2026-07-14T11:00:00+08:00
