cust_id,value_annual_consumption,value_monthly_avg_consumption,value_max_single_transaction,value_transaction_count_12m,value_installment_contribution_12m,risk_overdue_status,risk_history_overdue_count_6m,risk_min_payment_frequency_6m,long_term_90d_total_consumption,long_term_90d_txn_count,long_term_90d_max_single,long_term_90d_active_days,long_term_90d_activity_score,long_term_90d_dormancy_risk,long_term_90d_significant_signals,long_term_90d_monthly_avg_90d,mid_term_30d_total_consumption,mid_term_30d_txn_count,mid_term_30d_max_single,mid_term_30d_active_days,mid_term_30d_consumption_trend,mid_term_30d_trend_change_pct,short_term_7d_total_consumption,short_term_7d_txn_count,short_term_7d_active_days,short_term_7d_avg_daily_spend,realtime_signal_count,realtime_has_high_value_txn
C007401,76599.46,6383.29,15586.49,216,8280.53,M0,0,0,15432.82,54,3896.62,32,39,medium,,5144.27,4060.41,18,1558.65,11,stable,-7.6,800.92,4,2,114.42,0,False
C007402,49620.82,4135.07,4008.19,54,7265.54,M0,0,0,13458.53,13,1002.05,7,15,high,"活跃度骤降,沉睡预警",4486.18,5718.15,4,400.82,2,stable,-12.9,1296.95,1,0,185.28,0,False
C007403,147889.53,12324.13,12114.55,222,18680.0,M2,2,0,7170.17,11,3028.64,6,10,high,"活跃度骤降,沉睡预警",2390.06,3065.15,3,1211.45,2,stable,-10.4,803.49,0,0,114.78,0,False
C007404,749543.01,62461.92,152465.45,1049,80697.82,M0,0,0,238949.44,262,38116.36,90,100,low,,79649.81,60855.22,91,15246.54,31,stable,4.2,18397.35,22,7,2628.19,0,False
C007405,452256.3,37688.03,100544.49,467,25346.44,M0,0,0,142203.48,116,25136.12,69,90,low,,47401.16,60798.86,40,10054.45,24,stable,-1.2,18377.36,10,6,2625.34,0,False
C007406,49606.74,4133.9,11985.68,50,6725.94,M1,1,0,18929.72,16,2996.42,9,20,medium,活跃度骤降,6309.91,6551.93,5,1198.57,3,stable,-14.0,1176.59,1,0,168.08,0,False
C007407,86278.56,7189.88,12786.97,97,10463.92,M0,0,0,19096.24,24,3196.74,14,24,medium,活跃度骤降,6365.41,7676.68,8,1278.7,4,stable,-16.2,1761.37,2,1,251.62,0,False
C007408,657130.8,54760.9,64008.25,625,92389.23,M0,0,0,217596.01,156,16002.06,90,100,low,,72532.0,65094.45,54,6400.83,31,stable,13.3,19989.25,13,7,2855.61,0,False
C007409,35111.15,2925.93,2539.48,65,3877.01,M0,0,1,9430.52,16,634.87,9,14,high,"活跃度骤降,沉睡预警",3143.51,3468.99,5,253.95,3,up,21.6,826.3,1,0,118.04,0,False
C007410,30551.1,2545.92,6420.75,26,3941.03,M0,0,0,5147.17,6,1605.19,3,6,high,"活跃度骤降,沉睡预警",1715.72,2186.79,2,642.07,1,stable,8.0,424.07,0,0,60.58,0,False
C007411,7790.68,649.22,1071.36,5,537.04,M0,0,1,536.71,0,267.84,0,0,high,"活跃度骤降,沉睡预警",178.9,233.06,0,107.14,0,stable,-3.6,69.18,0,0,9.88,0,False
C007412,499687.98,41640.67,113295.41,394,53766.44,M0,0,0,155176.64,98,28323.85,58,85,low,,51725.55,60490.61,34,11329.54,20,stable,-9.9,10758.74,8,5,1536.96,1,False
C007413,33498.87,2791.57,8270.23,76,1834.48,M0,0,1,1367.8,3,2067.56,1,2,high,"活跃度骤降,沉睡预警",455.93,585.2,1,827.02,0,stable,-15.7,170.07,0,0,24.3,0,False
C007414,80316.99,6693.08,7274.68,305,11236.05,M0,0,1,23135.19,99,1818.67,59,69,low,,7711.73,8864.6,34,727.47,20,stable,-12.7,2005.3,8,5,286.47,0,False
C007415,27722.13,2310.18,7927.14,37,3080.35,M0,0,0,4615.35,9,1981.78,5,7,high,"活跃度骤降,沉睡预警",1538.45,1634.89,3,792.71,1,stable,11.4,446.08,0,0,63.73,0,False
C007416,51507.54,4292.29,4473.7,41,7492.93,M0,0,0,16484.89,10,1118.42,6,15,high,"活跃度骤降,沉睡预警",5494.96,6779.86,3,447.37,2,stable,-12.7,1681.07,0,0,240.15,0,False
C007417,80620.45,6718.37,22104.8,60,9803.77,M0,0,0,21997.29,15,5526.2,9,21,medium,活跃度骤降,7332.43,9161.54,5,2210.48,3,stable,-14.9,2221.8,1,0,317.4,0,False
C007418,38211.64,3184.3,3266.46,171,5147.21,M1,1,0,12185.1,42,816.62,25,31,medium,,4061.7,4775.01,14,326.65,8,stable,-7.4,1164.83,3,2,166.4,0,False
C007419,207498.82,17291.57,52693.17,341,25741.56,M0,0,0,34939.31,85,13173.29,51,69,low,,11646.44,13697.23,29,5269.32,17,stable,11.4,2893.4,7,4,413.34,0,False
C007420,108524.92,9043.74,27541.09,465,13099.66,M0,0,0,30757.41,116,6885.27,69,79,low,,10252.47,9991.26,40,2754.11,24,stable,8.9,2504.28,10,6,357.75,0,False
C007421,532716.7,44393.06,85852.83,2405,71284.66,M0,0,1,153423.2,781,21463.21,90,100,low,,51141.07,64519.65,273,8585.28,31,stable,4.6,12769.08,68,7,1824.15,0,False
C007422,18654.65,1554.55,2545.61,22,1170.93,M0,0,0,5617.67,5,636.4,3,6,high,"活跃度骤降,沉睡预警",1872.56,1663.95,1,254.56,1,stable,10.5,410.51,0,0,58.64,2,False
C007423,184337.48,15361.46,38567.26,210,23310.38,M0,0,1,45176.49,52,9641.81,31,56,low,,15058.83,19875.02,18,3856.73,10,stable,-9.4,4108.69,4,2,586.96,0,False
C007424,62323.19,5193.6,16450.1,121,8256.39,M1,1,1,3207.03,6,4112.53,3,5,high,"活跃度骤降,沉睡预警",1069.01,1421.94,2,1645.01,1,stable,3.4,331.76,0,0,47.39,0,False
C007425,627033.52,52252.79,152845.89,421,92632.76,M0,0,0,147021.65,105,38211.47,63,88,low,,49007.22,41907.23,36,15284.59,22,stable,-8.9,13422.12,9,5,1917.45,0,False
C007426,1007537.14,83961.43,161523.52,866,63072.99,M0,0,0,212663.38,216,40380.88,90,100,low,,70887.79,62683.17,75,16152.35,31,stable,-8.4,12386.21,18,7,1769.46,0,False
C007427,525598.05,43799.84,96463.25,462,68566.95,M0,0,0,233880.92,150,24115.81,90,100,low,,77960.31,60284.15,52,9646.33,31,stable,5.4,17976.54,13,7,2568.08,0,False
C007428,45621.83,3801.82,12901.4,30,2632.81,M0,0,1,12129.91,9,3225.35,5,12,high,"活跃度骤降,沉睡预警",4043.3,4608.77,3,1290.14,1,stable,-12.1,894.38,0,0,127.77,0,False
C007429,70072.71,5839.39,13813.07,59,9118.16,M0,0,0,17185.47,14,3453.27,8,18,high,"活跃度骤降,沉睡预警",5728.49,6447.11,4,1381.31,2,stable,-15.3,2083.24,1,0,297.61,0,False
C007430,85956.17,7163.01,24164.31,80,8239.58,M0,0,0,29112.35,20,6041.08,12,28,medium,活跃度骤降,9704.12,10325.81,7,2416.43,4,stable,7.1,1827.6,1,1,261.09,0,False
C007431,149071.8,12422.65,23043.97,158,17720.99,M0,0,1,34713.3,39,5760.99,23,42,medium,,11571.1,13056.92,13,2304.4,8,stable,-14.1,3417.68,3,2,488.24,0,False
C007432,1146349.48,95529.12,192705.91,3495,171721.61,M0,0,0,496726.25,1135,48176.48,90,100,low,,165575.42,178221.73,397,19270.59,31,stable,5.9,35860.2,99,7,5122.89,0,False
C007433,112422.28,9368.52,26430.39,103,10383.07,M0,0,0,24528.68,25,6607.6,15,28,medium,活跃度骤降,8176.23,9674.32,8,2643.04,5,stable,-2.4,1767.08,2,1,252.44,0,False
C007434,17995.81,1499.65,3904.0,12,947.85,M0,0,0,3656.09,3,976.0,1,3,high,"活跃度骤降,沉睡预警",1218.7,1321.49,1,390.4,0,stable,2.4,303.28,0,0,43.33,0,False
C007435,655972.6,54664.38,162879.64,571,95593.15,M0,0,1,120979.96,142,40719.91,85,97,low,,40326.65,51053.06,49,16287.96,29,stable,-10.3,14035.0,12,7,2005.0,0,False
C007436,30553.78,2546.15,5954.64,43,2359.87,M0,0,0,10552.41,13,1488.66,7,13,high,"活跃度骤降,沉睡预警",3517.47,4723.25,4,595.46,2,stable,3.3,945.79,1,0,135.11,0,False
C007437,78879.61,6573.3,14163.84,56,7366.27,M1,1,0,30840.75,18,3540.96,10,28,medium,活跃度骤降,10280.25,9526.48,6,1416.38,3,stable,-16.4,1905.43,1,0,272.2,0,False
C007438,98505.11,8208.76,16047.66,188,14560.27,M0,0,0,15510.99,47,4011.92,28,35,medium,,5170.33,4808.08,16,1604.77,9,stable,-11.4,1018.78,4,2,145.54,0,False
C007439,109154.32,9096.19,21817.97,112,15864.36,M0,0,0,16982.29,28,5454.49,16,25,medium,活跃度骤降,5660.76,4303.46,9,2181.8,5,stable,5.7,1036.9,2,1,148.13,0,False
C007440,24213.89,2017.82,6498.34,55,2763.84,M0,0,0,9819.0,17,1624.59,10,15,high,"活跃度骤降,沉睡预警",3273.0,3024.81,5,649.83,3,up,15.4,637.06,1,0,91.01,0,False
C007441,156048.71,13004.06,27008.51,118,15721.08,M0,0,1,48903.06,38,6752.13,22,50,low,,16301.02,13903.12,13,2700.85,7,stable,-2.5,3902.51,3,1,557.5,0,False
C007442,25757.24,2146.44,2589.52,18,2615.5,M1,1,0,8787.43,4,647.38,2,7,high,"活跃度骤降,沉睡预警",2929.14,3956.99,1,258.95,0,up,17.4,766.63,0,0,109.52,0,False
C007443,421123.03,35093.59,100682.83,855,27398.96,M0,0,0,123102.22,213,25170.71,90,100,low,,41034.07,33033.31,74,10068.28,31,stable,-8.8,9697.94,18,7,1385.42,0,False
C007444,114334.58,9527.88,8769.36,77,14624.76,M0,0,1,32899.28,19,2192.34,11,30,medium,,10966.43,8778.59,6,876.94,3,stable,7.6,2307.13,1,0,329.59,0,True
C007445,166999.37,13916.61,35888.2,122,24385.3,M0,0,0,43184.98,30,8972.05,18,42,medium,,14394.99,13931.21,10,3588.82,6,stable,-13.8,4173.75,2,1,596.25,0,False
C007446,95068.18,7922.35,24267.07,75,11030.91,M0,0,0,24438.53,18,6066.77,10,24,medium,活跃度骤降,8146.18,10217.32,6,2426.71,3,stable,10.3,2344.61,1,0,334.94,0,False
C007447,115380.46,9615.04,25212.71,115,15537.05,M0,0,0,18353.49,28,6303.18,16,26,medium,活跃度骤降,6117.83,7522.25,9,2521.27,5,stable,-5.7,1475.9,2,1,210.84,2,False
C007448,24809.01,2067.42,2563.55,39,1379.14,M2,2,0,948.1,1,640.89,0,0,high,"活跃度骤降,沉睡预警",316.03,295.78,0,256.35,0,stable,7.2,63.52,0,0,9.07,1,False
C007449,83717.69,6976.47,18976.23,57,12543.72,M0,0,0,26482.94,14,4744.06,8,23,medium,活跃度骤降,8827.65,9951.76,4,1897.62,2,stable,2.0,1965.43,1,0,280.78,0,False
C007450,92029.36,7669.11,21065.1,62,5005.59,M0,0,0,31170.96,15,5266.28,9,27,medium,活跃度骤降,10390.32,12676.97,5,2106.51,3,stable,4.3,3193.18,1,0,456.17,0,False
C007451,1169896.62,97491.39,75179.48,1020,145860.62,M2,2,3,314320.25,255,18794.87,90,100,low,,104773.42,93810.16,89,7517.95,31,stable,-6.4,20961.23,22,7,2994.46,0,False
C007452,73888.05,6157.34,19453.18,49,4938.66,M1,1,2,3923.13,2,4863.29,1,3,high,"活跃度骤降,沉睡预警",1307.71,1014.38,0,1945.32,0,stable,6.5,298.29,0,0,42.61,0,False
C007453,246383.4,20531.95,65178.57,380,24581.63,M0,0,0,67562.36,95,16294.64,57,83,low,,22520.79,20249.31,33,6517.86,19,up,15.8,3878.64,8,4,554.09,0,False
C007454,631432.45,52619.37,168945.82,836,86711.4,M0,0,0,197494.64,209,42236.46,90,100,low,,65831.55,88813.61,73,16894.58,31,stable,6.8,24299.11,18,7,3471.3,0,False
C007455,139836.45,11653.04,9817.55,642,9513.12,M0,0,0,23504.86,160,2454.39,90,84,low,,7834.95,5999.4,56,981.75,31,stable,-1.9,1101.33,14,7,157.33,2,False
C007456,37102.92,3091.91,3115.53,28,2737.2,M0,0,0,10014.03,7,778.88,4,9,high,"活跃度骤降,沉睡预警",3338.01,3367.51,2,311.55,1,up,15.7,858.54,0,0,122.65,1,False
C007457,81672.99,6806.08,18221.11,213,8482.98,M0,0,0,28797.34,69,4555.28,41,56,low,,9599.11,12498.49,24,1822.11,14,stable,-5.7,3903.56,6,3,557.65,0,False
C007458,12015.6,1001.3,1075.35,33,1746.47,M0,0,0,3272.54,8,268.84,4,6,high,"活跃度骤降,沉睡预警",1090.85,1190.02,2,107.53,1,stable,-2.3,292.69,0,0,41.81,1,False
C007459,263567.43,21963.95,17289.92,546,33939.83,M0,0,0,52737.52,163,4322.48,90,100,low,,17579.17,15389.09,57,1728.99,31,stable,-13.5,3528.25,14,7,504.04,0,False
C007460,719511.36,59959.28,132025.81,486,60757.71,M0,0,0,198058.14,121,33006.45,72,92,low,,66019.38,68456.54,42,13202.58,25,stable,-10.2,19867.98,10,6,2838.28,1,False
C007461,196895.16,16407.93,52003.66,135,12655.37,M1,1,0,67699.86,43,13000.91,25,54,low,,22566.62,25888.46,15,5200.37,8,stable,-13.2,7651.37,3,2,1093.05,1,False
C007462,24656.66,2054.72,2192.33,78,3531.82,M0,0,1,7519.72,19,548.08,11,15,high,"活跃度骤降,沉睡预警",2506.57,3348.48,6,219.23,3,stable,-12.8,878.98,1,0,125.57,0,False
C007463,21017.71,1751.48,4554.74,22,1263.22,M0,0,0,3651.07,5,1138.69,3,5,high,"活跃度骤降,沉睡预警",1217.02,1050.84,1,455.47,1,stable,11.1,266.75,0,0,38.11,1,False
C007464,155895.84,12991.32,32120.12,328,18879.58,M0,0,0,39712.64,82,8030.03,49,70,low,,13237.55,12214.78,28,3212.01,17,stable,-4.9,3504.54,7,4,500.65,0,False
C007465,112911.07,9409.26,12577.26,96,11095.83,M1,1,1,5060.63,4,3144.32,2,5,high,"活跃度骤降,沉睡预警",1686.88,2279.74,1,1257.73,0,stable,12.3,540.71,0,0,77.24,0,False
C007466,95869.29,7989.11,19931.55,95,12201.06,M0,0,0,21140.78,23,4982.89,13,25,medium,活跃度骤降,7046.93,8252.61,8,1993.16,4,stable,13.3,1709.49,2,1,244.21,0,False
C007467,149357.49,12446.46,35203.46,355,16228.52,M0,0,1,25542.82,88,8800.86,52,64,low,,8514.27,10965.47,30,3520.35,18,up,22.6,2792.58,7,4,398.94,1,False
C007468,386105.14,32175.43,82938.88,392,37014.27,M0,0,0,132821.1,98,20734.72,58,85,low,,44273.7,59459.01,34,8293.89,20,stable,-14.9,15007.4,8,5,2143.91,2,False
C007469,23391.23,1949.27,3883.57,53,1324.51,M0,0,0,9249.46,15,970.89,9,14,high,"活跃度骤降,沉睡预警",3083.15,3115.7,5,388.36,3,stable,-5.5,927.5,1,0,132.5,0,False
C007470,117810.08,9817.51,24612.07,103,5893.78,M0,0,0,37438.75,25,6153.02,15,36,medium,,12479.58,13363.97,8,2461.21,5,stable,2.7,4216.58,2,1,602.37,0,False
C007471,558726.78,46560.56,46812.34,418,39680.47,M0,0,0,128813.65,135,11703.09,81,96,low,,42937.88,42003.37,47,4681.23,28,stable,3.5,11311.31,11,7,1615.9,0,True
C007472,51501.77,4291.81,4556.2,34,2692.34,M0,0,0,16183.68,8,1139.05,4,13,high,"活跃度骤降,沉睡预警",5394.56,5942.17,2,455.62,1,stable,1.1,1450.25,0,0,207.18,0,False
C007473,54222.72,4518.56,6404.41,46,3761.87,M0,0,0,12177.72,11,1601.1,6,13,high,"活跃度骤降,沉睡预警",4059.24,4171.76,3,640.44,2,stable,-10.7,873.48,0,0,124.78,0,False
C007474,110476.92,9206.41,20017.17,82,6766.75,M0,0,0,20407.46,20,5004.29,12,23,medium,活跃度骤降,6802.49,6012.72,7,2001.72,4,stable,-0.1,1596.43,1,1,228.06,0,False
C007475,69223.68,5768.64,12787.96,63,10008.29,M0,0,0,13937.57,15,3196.99,9,16,high,"活跃度骤降,沉睡预警",4645.86,4052.48,5,1278.8,3,stable,-0.8,796.38,1,0,113.77,0,False
C007476,48370.08,4030.84,12783.41,50,2549.87,M0,0,0,9054.18,15,3195.85,9,13,high,"活跃度骤降,沉睡预警",3018.06,2935.03,5,1278.34,3,up,19.2,686.03,1,0,98.0,1,False
C007477,36775.4,3064.62,4735.03,37,4121.54,M0,0,0,10639.35,9,1183.76,5,11,high,"活跃度骤降,沉睡预警",3546.45,4116.63,3,473.5,1,up,20.8,837.84,0,0,119.69,0,False
C007478,45582.93,3798.58,8524.71,57,3480.93,M0,0,0,11998.52,18,2131.18,10,17,high,"活跃度骤降,沉睡预警",3999.51,4925.5,6,852.47,3,stable,3.4,944.61,1,0,134.94,1,False
C007479,158936.13,13244.68,12855.33,175,18017.46,M0,0,0,41857.09,43,3213.83,25,49,medium,,13952.36,10444.73,15,1285.53,8,stable,-13.3,2664.22,3,2,380.6,0,False
C007480,46814.69,3901.22,3376.99,42,4629.66,M0,0,1,14711.78,10,844.25,6,14,high,"活跃度骤降,沉睡预警",4903.93,3736.6,3,337.7,2,stable,-7.4,750.38,0,0,107.2,0,False
C007481,77465.69,6455.47,18542.48,179,5495.04,M0,0,0,19201.21,44,4635.62,26,36,medium,,6400.4,4729.1,15,1854.25,9,stable,5.5,890.05,3,2,127.15,0,False
C007482,191751.21,15979.27,31608.67,230,21718.36,M0,0,1,39557.43,57,7902.17,34,55,low,,13185.81,17282.36,19,3160.87,11,stable,-11.1,5373.72,4,2,767.67,0,False
C007483,210507.74,17542.31,50164.47,204,27564.0,M0,0,1,56435.69,66,12541.12,39,67,low,,18811.9,14498.21,23,5016.45,13,stable,-6.8,4174.29,5,3,596.33,0,False
C007484,809129.83,67427.49,50035.93,681,117926.58,M1,1,0,138953.95,170,12508.98,90,100,low,,46317.98,36802.18,59,5003.59,31,stable,0.3,10811.13,14,7,1544.45,0,False
C007485,33901.24,2825.1,9139.87,39,3006.48,M0,0,0,13905.54,12,2284.97,7,15,high,"活跃度骤降,沉睡预警",4635.18,5447.94,4,913.99,2,up,23.7,1749.31,1,0,249.9,0,False
C007486,1755217.75,146268.15,478486.92,1797,112219.97,M0,0,0,585179.08,539,119621.73,90,100,low,,195059.69,264933.1,188,47848.69,31,stable,-1.1,54857.04,47,7,7836.72,0,False
C007487,665131.75,55427.65,180740.56,953,96131.57,M1,1,0,215245.94,238,45185.14,90,100,low,,71748.65,57834.9,83,18074.06,31,stable,-0.4,16303.73,20,7,2329.1,0,True
C007488,31200.06,2600.01,5604.25,78,4374.61,M3+,3,0,8336.57,19,1401.06,11,15,high,"活跃度骤降,沉睡预警",2778.86,2612.83,6,560.43,3,stable,-8.3,828.76,1,0,118.39,0,False
C007489,31418.05,2618.17,3002.27,44,3042.16,M2,2,1,1337.13,2,750.57,1,1,high,"活跃度骤降,沉睡预警",445.71,444.13,0,300.23,0,stable,-15.7,80.84,0,0,11.55,0,False
C007490,132993.13,11082.76,13109.21,176,17659.52,M0,0,0,53953.64,52,3277.3,31,59,low,,17984.55,17852.28,18,1310.92,10,stable,-16.6,4147.2,4,2,592.46,0,False
C007491,1054921.11,87910.09,117709.18,831,112243.4,M0,0,0,264534.08,270,29427.29,90,100,low,,88178.03,83564.3,94,11770.92,31,up,17.4,18900.44,23,7,2700.06,1,False
C007492,36459.07,3038.26,8820.0,30,4070.78,M0,0,0,10192.93,9,2205.0,5,11,high,"活跃度骤降,沉睡预警",3397.64,2542.51,3,882.0,1,up,19.9,605.28,0,0,86.47,1,False
C007493,33975.44,2831.29,9527.74,23,3160.55,M0,0,0,10886.05,5,2381.94,3,9,high,"活跃度骤降,沉睡预警",3628.68,3347.61,1,952.77,1,up,18.6,814.81,0,0,116.4,0,False
C007494,188602.79,15716.9,42057.77,162,20567.46,M0,0,1,71012.35,52,10514.44,31,59,low,,23670.78,29177.33,18,4205.78,10,stable,-15.0,9343.17,4,2,1334.74,1,False
C007495,195157.91,16263.16,44218.85,172,27013.74,M0,0,0,46328.96,43,11054.71,25,51,low,,15442.99,20592.04,15,4421.88,8,up,21.3,4970.44,3,2,710.06,0,False
C007496,168443.6,14036.97,18274.16,132,22330.79,M0,0,1,40482.83,33,4568.54,19,42,medium,,13494.28,14281.81,11,1827.42,6,stable,-11.9,3791.93,2,1,541.7,0,False
C007497,30389.13,2532.43,6960.68,102,2423.67,M2,2,0,5197.07,25,1740.17,15,17,high,"活跃度骤降,沉睡预警",1732.36,1873.89,8,696.07,5,stable,7.3,560.6,2,1,80.09,1,False
C007498,11801.2,983.43,1256.69,8,1250.15,M0,0,0,678.84,0,314.17,0,0,high,"活跃度骤降,沉睡预警",226.28,297.75,0,125.67,0,up,18.0,80.66,0,0,11.52,0,False
C007499,170275.81,14189.65,24019.76,219,12044.95,M0,0,0,32114.09,54,6004.94,32,49,medium,,10704.7,9961.83,18,2401.98,11,stable,4.6,1858.35,4,2,265.48,0,False
C007500,165959.79,13829.98,18453.65,330,15608.93,M1,1,2,7681.34,16,4613.41,9,13,high,"活跃度骤降,沉睡预警",2560.45,3423.03,5,1845.36,3,stable,11.0,612.71,1,0,87.53,0,False
C007501,431208.0,35934.0,83568.65,545,54692.96,M0,0,0,91994.58,136,20892.16,81,96,low,,30664.86,27294.25,47,8356.87,28,up,23.6,7348.39,11,7,1049.77,0,False
C007502,117064.09,9755.34,12645.66,100,15866.61,M0,0,0,35923.14,25,3161.41,15,35,medium,,11974.38,12313.75,8,1264.57,5,stable,-6.2,2551.7,2,1,364.53,0,True
C007503,39793.32,3316.11,7911.09,50,4066.77,M0,0,0,7114.91,12,1977.77,7,10,high,"活跃度骤降,沉睡预警",2371.64,3025.31,4,791.11,2,stable,3.6,634.72,1,0,90.67,0,False
C007504,84746.22,7062.18,15026.12,60,6413.81,M0,0,0,25989.77,15,3756.53,9,24,medium,活跃度骤降,8663.26,11697.59,5,1502.61,3,stable,-4.9,3053.95,1,0,436.28,0,False
C007505,109992.31,9166.03,21912.71,85,12467.46,M0,0,0,28531.03,27,5478.18,16,32,medium,,9510.34,12053.02,9,2191.27,5,stable,4.3,3710.34,2,1,530.05,0,False
C007506,848530.35,70710.86,86745.55,1702,55806.72,M0,0,0,260173.71,425,21686.39,90,100,low,,86724.57,108558.53,148,8674.55,31,up,20.6,34341.39,37,7,4905.91,0,False
C007507,24802.38,2066.86,2754.89,48,1269.3,M0,0,0,5331.48,15,688.72,9,11,high,"活跃度骤降,沉睡预警",1777.16,1483.83,5,275.49,3,up,24.3,282.71,1,0,40.39,0,False
C007508,51955.18,4329.6,3158.13,42,5514.98,M0,0,1,8620.96,10,789.53,6,10,high,"活跃度骤降,沉睡预警",2873.65,2179.43,3,315.81,2,stable,3.1,467.71,0,0,66.82,0,False
C007509,15732.26,1311.02,3924.54,22,1974.47,M0,0,0,486.19,1,981.14,0,0,high,"活跃度骤降,沉睡预警",162.06,143.16,0,392.45,0,stable,-5.6,31.35,0,0,4.48,0,False
C007510,78188.73,6515.73,19523.72,117,6293.76,M0,0,0,27171.96,29,4880.93,17,32,medium,,9057.32,6949.5,10,1952.37,5,stable,-12.3,1841.07,2,1,263.01,1,False
C007511,2714.87,226.24,146.03,2,320.18,M3+,3,0,181.52,0,36.51,0,0,high,"活跃度骤降,沉睡预警",60.51,77.05,0,14.6,0,stable,12.3,14.92,0,0,2.13,0,False
C007512,13558.52,1129.88,2564.96,23,1839.98,M0,0,0,3369.25,5,641.24,3,4,high,"活跃度骤降,沉睡预警",1123.08,1416.66,1,256.5,1,stable,-15.8,284.27,0,0,40.61,0,False
C007513,10250.6,854.22,527.03,10,1075.25,M0,0,0,345.66,0,131.76,0,0,high,"活跃度骤降,沉睡预警",115.22,122.52,0,52.7,0,stable,-1.2,29.9,0,0,4.27,0,False
C007514,219387.9,18282.33,40868.3,402,32350.95,M0,0,0,94255.71,130,10217.08,78,94,low,,31418.57,41775.25,45,4086.83,27,stable,-5.5,7402.29,11,6,1057.47,0,False
C007515,12983.61,1081.97,1603.0,10,1522.08,M3+,3,1,584.34,0,400.75,0,0,high,"活跃度骤降,沉睡预警",194.78,221.01,0,160.3,0,stable,6.0,38.76,0,0,5.54,0,False
C007516,30745.03,2562.09,2581.75,73,3077.53,M0,0,3,1591.82,3,645.44,1,2,high,"活跃度骤降,沉睡预警",530.61,540.48,1,258.18,0,stable,-12.9,101.16,0,0,14.45,1,False
C007517,129443.35,10786.95,8167.66,311,9971.0,M0,0,0,24155.18,77,2041.91,46,58,low,,8051.73,6934.65,26,816.77,16,stable,-6.4,1573.65,6,4,224.81,0,True
C007518,16016.28,1334.69,3336.78,13,1597.6,M0,0,0,897.44,0,834.19,0,0,high,"活跃度骤降,沉睡预警",299.15,300.23,0,333.68,0,up,15.8,52.72,0,0,7.53,0,False
C007519,18581.01,1548.42,2992.33,47,1807.81,M0,0,1,4957.29,11,748.08,6,8,high,"活跃度骤降,沉睡预警",1652.43,1484.18,3,299.23,2,stable,-16.5,390.78,0,0,55.83,0,False
C007520,23238.62,1936.55,2345.75,24,1933.77,M1,1,1,1469.72,1,586.44,0,1,high,"活跃度骤降,沉睡预警",489.91,619.65,0,234.58,0,stable,-6.2,162.1,0,0,23.16,0,False
C007521,20308.91,1692.41,1748.69,13,1455.41,M0,0,0,723.93,0,437.17,0,0,high,"活跃度骤降,沉睡预警",241.31,211.52,0,174.87,0,stable,8.3,55.76,0,0,7.97,0,False
C007522,658180.26,54848.35,81745.84,912,60701.8,M0,0,0,143265.81,228,20436.46,90,100,low,,47755.27,37227.3,79,8174.58,31,stable,-11.1,10489.08,19,7,1498.44,0,False
C007523,113037.11,9419.76,30341.75,375,15141.88,M0,0,0,19056.58,93,7585.44,55,63,low,,6352.19,6349.79,32,3034.18,19,stable,2.0,1602.03,8,4,228.86,0,False
C007524,31910.35,2659.2,7169.1,23,1960.31,M0,0,0,10781.64,5,1792.28,3,9,high,"活跃度骤降,沉睡预警",3593.88,3987.46,1,716.91,1,up,16.7,935.81,0,0,133.69,0,False
C007525,20004.01,1667.0,5008.57,18,1208.65,M1,1,0,4699.12,4,1252.14,2,4,high,"活跃度骤降,沉睡预警",1566.37,1834.53,1,500.86,0,stable,1.6,482.85,0,0,68.98,0,False
C007526,627395.61,52282.97,101738.69,1354,35176.94,M0,0,0,197289.31,338,25434.67,90,100,low,,65763.1,63413.6,118,10173.87,31,stable,11.2,14995.21,29,7,2142.17,0,False
C007527,84889.13,7074.09,7682.42,327,11016.32,M0,0,0,27892.97,81,1920.61,48,62,low,,9297.66,9133.27,28,768.24,16,stable,3.0,2276.31,7,4,325.19,0,False
C007528,47108.7,3925.72,12085.25,57,4860.69,M1,1,0,9190.67,17,3021.31,10,15,high,"活跃度骤降,沉睡预警",3063.56,2584.84,5,1208.53,3,stable,-3.7,596.46,1,0,85.21,0,False
C007529,524106.18,43675.51,83644.94,718,48963.32,M0,0,0,162086.97,179,20911.23,90,100,low,,54028.99,61245.36,62,8364.49,31,stable,0.5,17082.89,15,7,2440.41,0,False
C007530,207064.23,17255.35,26074.77,379,23239.04,M3+,3,3,9528.76,18,6518.69,10,15,high,"活跃度骤降,沉睡预警",3176.25,4126.07,6,2607.48,3,stable,1.7,789.71,1,0,112.82,0,False
C007531,70378.93,5864.91,7514.86,97,10426.98,M0,0,0,16927.9,24,1878.72,14,23,medium,活跃度骤降,5642.63,7270.67,8,751.49,4,up,23.2,2287.36,2,1,326.77,0,False
C007532,33275.75,2772.98,1734.92,22,1870.52,M0,0,1,10260.69,5,433.73,3,8,high,"活跃度骤降,沉睡预警",3420.23,4323.45,1,173.49,1,stable,2.8,808.61,0,0,115.52,0,False
C007533,123659.8,10304.98,27519.03,151,16825.07,M0,0,0,39246.87,37,6879.76,22,44,medium,,13082.29,11450.48,12,2751.9,7,stable,9.0,3301.49,3,1,471.64,0,False
C007534,225601.99,18800.17,56430.37,434,18793.18,M0,0,0,66843.18,108,14107.59,64,88,low,,22281.06,22162.57,37,5643.04,22,stable,-4.6,6236.95,9,5,890.99,0,True
