cust_id,oneid,primary_intent,intent_json,intent_分期_借贷需求,intent_跨境_出行需求,intent_额度_升级需求,intent_权益_优惠需求,intent_沉睡_流失风险,intent_新户_激活引导
C006259,UID006259,额度/升级需求,"{""分期/借贷需求"": 31, ""跨境/出行需求"": 21, ""额度/升级需求"": 82, ""权益/优惠需求"": 16, ""沉睡/流失风险"": 24, ""新户/激活引导"": 25}",31,21,82,16,24,25
C006260,UID006260,分期/借贷需求,"{""分期/借贷需求"": 39, ""跨境/出行需求"": 5, ""额度/升级需求"": 11, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 6, ""新户/激活引导"": 8}",39,5,11,33,6,8
C006261,UID006261,分期/借贷需求,"{""分期/借贷需求"": 88, ""跨境/出行需求"": 18, ""额度/升级需求"": 75, ""权益/优惠需求"": 40, ""沉睡/流失风险"": 26, ""新户/激活引导"": 9}",88,18,75,40,26,9
C006262,UID006262,跨境/出行需求,"{""分期/借贷需求"": 11, ""跨境/出行需求"": 79, ""额度/升级需求"": 13, ""权益/优惠需求"": 32, ""沉睡/流失风险"": 54, ""新户/激活引导"": 23}",11,79,13,32,54,23
C006263,UID006263,额度/升级需求,"{""分期/借贷需求"": 18, ""跨境/出行需求"": 61, ""额度/升级需求"": 63, ""权益/优惠需求"": 45, ""沉睡/流失风险"": 59, ""新户/激活引导"": 22}",18,61,63,45,59,22
C006264,UID006264,分期/借贷需求,"{""分期/借贷需求"": 93, ""跨境/出行需求"": 28, ""额度/升级需求"": 71, ""权益/优惠需求"": 18, ""沉睡/流失风险"": 12, ""新户/激活引导"": 12}",93,28,71,18,12,12
C006265,UID006265,分期/借贷需求,"{""分期/借贷需求"": 92, ""跨境/出行需求"": 9, ""额度/升级需求"": 78, ""权益/优惠需求"": 38, ""沉睡/流失风险"": 50, ""新户/激活引导"": 13}",92,9,78,38,50,13
C006266,UID006266,额度/升级需求,"{""分期/借贷需求"": 46, ""跨境/出行需求"": 25, ""额度/升级需求"": 87, ""权益/优惠需求"": 22, ""沉睡/流失风险"": 29, ""新户/激活引导"": 75}",46,25,87,22,29,75
C006267,UID006267,额度/升级需求,"{""分期/借贷需求"": 47, ""跨境/出行需求"": 15, ""额度/升级需求"": 76, ""权益/优惠需求"": 20, ""沉睡/流失风险"": 23, ""新户/激活引导"": 8}",47,15,76,20,23,8
C006268,UID006268,额度/升级需求,"{""分期/借贷需求"": 31, ""跨境/出行需求"": 77, ""额度/升级需求"": 90, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 15, ""新户/激活引导"": 8}",31,77,90,33,15,8
C006269,UID006269,沉睡/流失风险,"{""分期/借贷需求"": 14, ""跨境/出行需求"": 73, ""额度/升级需求"": 86, ""权益/优惠需求"": 23, ""沉睡/流失风险"": 88, ""新户/激活引导"": 25}",14,73,86,23,88,25
C006270,UID006270,分期/借贷需求,"{""分期/借贷需求"": 84, ""跨境/出行需求"": 7, ""额度/升级需求"": 69, ""权益/优惠需求"": 20, ""沉睡/流失风险"": 5, ""新户/激活引导"": 19}",84,7,69,20,5,19
C006271,UID006271,额度/升级需求,"{""分期/借贷需求"": 80, ""跨境/出行需求"": 31, ""额度/升级需求"": 89, ""权益/优惠需求"": 39, ""沉睡/流失风险"": 14, ""新户/激活引导"": 8}",80,31,89,39,14,8
C006272,UID006272,跨境/出行需求,"{""分期/借贷需求"": 29, ""跨境/出行需求"": 89, ""额度/升级需求"": 65, ""权益/优惠需求"": 29, ""沉睡/流失风险"": 22, ""新户/激活引导"": 19}",29,89,65,29,22,19
C006273,UID006273,分期/借贷需求,"{""分期/借贷需求"": 77, ""跨境/出行需求"": 23, ""额度/升级需求"": 73, ""权益/优惠需求"": 20, ""沉睡/流失风险"": 17, ""新户/激活引导"": 9}",77,23,73,20,17,9
C006274,UID006274,跨境/出行需求,"{""分期/借贷需求"": 32, ""跨境/出行需求"": 79, ""额度/升级需求"": 62, ""权益/优惠需求"": 43, ""沉睡/流失风险"": 22, ""新户/激活引导"": 12}",32,79,62,43,22,12
C006275,UID006275,权益/优惠需求,"{""分期/借贷需求"": 14, ""跨境/出行需求"": 10, ""额度/升级需求"": 24, ""权益/优惠需求"": 80, ""沉睡/流失风险"": 28, ""新户/激活引导"": 19}",14,10,24,80,28,19
C006276,UID006276,沉睡/流失风险,"{""分期/借贷需求"": 25, ""跨境/出行需求"": 29, ""额度/升级需求"": 32, ""权益/优惠需求"": 39, ""沉睡/流失风险"": 80, ""新户/激活引导"": 10}",25,29,32,39,80,10
C006277,UID006277,权益/优惠需求,"{""分期/借贷需求"": 26, ""跨境/出行需求"": 14, ""额度/升级需求"": 66, ""权益/优惠需求"": 69, ""沉睡/流失风险"": 62, ""新户/激活引导"": 25}",26,14,66,69,62,25
C006278,UID006278,分期/借贷需求,"{""分期/借贷需求"": 80, ""跨境/出行需求"": 32, ""额度/升级需求"": 24, ""权益/优惠需求"": 39, ""沉睡/流失风险"": 21, ""新户/激活引导"": 20}",80,32,24,39,21,20
C006279,UID006279,跨境/出行需求,"{""分期/借贷需求"": 20, ""跨境/出行需求"": 79, ""额度/升级需求"": 29, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 20, ""新户/激活引导"": 8}",20,79,29,33,20,8
C006280,UID006280,额度/升级需求,"{""分期/借贷需求"": 31, ""跨境/出行需求"": 33, ""额度/升级需求"": 72, ""权益/优惠需求"": 29, ""沉睡/流失风险"": 12, ""新户/激活引导"": 21}",31,33,72,29,12,21
C006281,UID006281,分期/借贷需求,"{""分期/借贷需求"": 91, ""跨境/出行需求"": 25, ""额度/升级需求"": 61, ""权益/优惠需求"": 60, ""沉睡/流失风险"": 24, ""新户/激活引导"": 23}",91,25,61,60,24,23
C006282,UID006282,跨境/出行需求,"{""分期/借贷需求"": 13, ""跨境/出行需求"": 29, ""额度/升级需求"": 19, ""权益/优惠需求"": 27, ""沉睡/流失风险"": 22, ""新户/激活引导"": 25}",13,29,19,27,22,25
C006283,UID006283,跨境/出行需求,"{""分期/借贷需求"": 11, ""跨境/出行需求"": 80, ""额度/升级需求"": 23, ""权益/优惠需求"": 18, ""沉睡/流失风险"": 14, ""新户/激活引导"": 20}",11,80,23,18,14,20
C006284,UID006284,额度/升级需求,"{""分期/借贷需求"": 47, ""跨境/出行需求"": 32, ""额度/升级需求"": 73, ""权益/优惠需求"": 13, ""沉睡/流失风险"": 25, ""新户/激活引导"": 5}",47,32,73,13,25,5
C006285,UID006285,沉睡/流失风险,"{""分期/借贷需求"": 13, ""跨境/出行需求"": 78, ""额度/升级需求"": 69, ""权益/优惠需求"": 10, ""沉睡/流失风险"": 88, ""新户/激活引导"": 7}",13,78,69,10,88,7
C006286,UID006286,跨境/出行需求,"{""分期/借贷需求"": 36, ""跨境/出行需求"": 82, ""额度/升级需求"": 27, ""权益/优惠需求"": 40, ""沉睡/流失风险"": 12, ""新户/激活引导"": 20}",36,82,27,40,12,20
C006287,UID006287,额度/升级需求,"{""分期/借贷需求"": 36, ""跨境/出行需求"": 9, ""额度/升级需求"": 69, ""权益/优惠需求"": 20, ""沉睡/流失风险"": 17, ""新户/激活引导"": 17}",36,9,69,20,17,17
C006288,UID006288,分期/借贷需求,"{""分期/借贷需求"": 92, ""跨境/出行需求"": 29, ""额度/升级需求"": 82, ""权益/优惠需求"": 18, ""沉睡/流失风险"": 9, ""新户/激活引导"": 16}",92,29,82,18,9,16
C006289,UID006289,额度/升级需求,"{""分期/借贷需求"": 26, ""跨境/出行需求"": 24, ""额度/升级需求"": 64, ""权益/优惠需求"": 12, ""沉睡/流失风险"": 12, ""新户/激活引导"": 18}",26,24,64,12,12,18
C006290,UID006290,权益/优惠需求,"{""分期/借贷需求"": 48, ""跨境/出行需求"": 12, ""额度/升级需求"": 8, ""权益/优惠需求"": 55, ""沉睡/流失风险"": 27, ""新户/激活引导"": 13}",48,12,8,55,27,13
C006291,UID006291,额度/升级需求,"{""分期/借贷需求"": 50, ""跨境/出行需求"": 6, ""额度/升级需求"": 89, ""权益/优惠需求"": 56, ""沉睡/流失风险"": 26, ""新户/激活引导"": 15}",50,6,89,56,26,15
C006292,UID006292,额度/升级需求,"{""分期/借贷需求"": 19, ""跨境/出行需求"": 19, ""额度/升级需求"": 67, ""权益/优惠需求"": 56, ""沉睡/流失风险"": 27, ""新户/激活引导"": 8}",19,19,67,56,27,8
C006293,UID006293,额度/升级需求,"{""分期/借贷需求"": 39, ""跨境/出行需求"": 10, ""额度/升级需求"": 86, ""权益/优惠需求"": 21, ""沉睡/流失风险"": 17, ""新户/激活引导"": 14}",39,10,86,21,17,14
C006294,UID006294,分期/借贷需求,"{""分期/借贷需求"": 72, ""跨境/出行需求"": 13, ""额度/升级需求"": 36, ""权益/优惠需求"": 71, ""沉睡/流失风险"": 18, ""新户/激活引导"": 23}",72,13,36,71,18,23
C006295,UID006295,新户/激活引导,"{""分期/借贷需求"": 10, ""跨境/出行需求"": 33, ""额度/升级需求"": 60, ""权益/优惠需求"": 14, ""沉睡/流失风险"": 21, ""新户/激活引导"": 68}",10,33,60,14,21,68
C006296,UID006296,权益/优惠需求,"{""分期/借贷需求"": 18, ""跨境/出行需求"": 34, ""额度/升级需求"": 19, ""权益/优惠需求"": 63, ""沉睡/流失风险"": 15, ""新户/激活引导"": 24}",18,34,19,63,15,24
C006297,UID006297,沉睡/流失风险,"{""分期/借贷需求"": 43, ""跨境/出行需求"": 28, ""额度/升级需求"": 68, ""权益/优惠需求"": 38, ""沉睡/流失风险"": 69, ""新户/激活引导"": 10}",43,28,68,38,69,10
C006298,UID006298,额度/升级需求,"{""分期/借贷需求"": 20, ""跨境/出行需求"": 23, ""额度/升级需求"": 39, ""权益/优惠需求"": 25, ""沉睡/流失风险"": 30, ""新户/激活引导"": 25}",20,23,39,25,30,25
C006299,UID006299,跨境/出行需求,"{""分期/借贷需求"": 30, ""跨境/出行需求"": 79, ""额度/升级需求"": 73, ""权益/优惠需求"": 36, ""沉睡/流失风险"": 27, ""新户/激活引导"": 20}",30,79,73,36,27,20
C006300,UID006300,分期/借贷需求,"{""分期/借贷需求"": 95, ""跨境/出行需求"": 20, ""额度/升级需求"": 85, ""权益/优惠需求"": 15, ""沉睡/流失风险"": 72, ""新户/激活引导"": 12}",95,20,85,15,72,12
C006301,UID006301,额度/升级需求,"{""分期/借贷需求"": 48, ""跨境/出行需求"": 5, ""额度/升级需求"": 85, ""权益/优惠需求"": 60, ""沉睡/流失风险"": 60, ""新户/激活引导"": 18}",48,5,85,60,60,18
C006302,UID006302,额度/升级需求,"{""分期/借贷需求"": 20, ""跨境/出行需求"": 28, ""额度/升级需求"": 69, ""权益/优惠需求"": 39, ""沉睡/流失风险"": 28, ""新户/激活引导"": 12}",20,28,69,39,28,12
C006303,UID006303,新户/激活引导,"{""分期/借贷需求"": 35, ""跨境/出行需求"": 15, ""额度/升级需求"": 5, ""权益/优惠需求"": 52, ""沉睡/流失风险"": 28, ""新户/激活引导"": 66}",35,15,5,52,28,66
C006304,UID006304,沉睡/流失风险,"{""分期/借贷需求"": 19, ""跨境/出行需求"": 79, ""额度/升级需求"": 6, ""权益/优惠需求"": 52, ""沉睡/流失风险"": 90, ""新户/激活引导"": 6}",19,79,6,52,90,6
C006305,UID006305,分期/借贷需求,"{""分期/借贷需求"": 83, ""跨境/出行需求"": 14, ""额度/升级需求"": 34, ""权益/优惠需求"": 36, ""沉睡/流失风险"": 7, ""新户/激活引导"": 25}",83,14,34,36,7,25
C006306,UID006306,权益/优惠需求,"{""分期/借贷需求"": 29, ""跨境/出行需求"": 14, ""额度/升级需求"": 14, ""权益/优惠需求"": 38, ""沉睡/流失风险"": 21, ""新户/激活引导"": 20}",29,14,14,38,21,20
C006307,UID006307,分期/借贷需求,"{""分期/借贷需求"": 77, ""跨境/出行需求"": 31, ""额度/升级需求"": 25, ""权益/优惠需求"": 30, ""沉睡/流失风险"": 66, ""新户/激活引导"": 6}",77,31,25,30,66,6
C006308,UID006308,分期/借贷需求,"{""分期/借贷需求"": 92, ""跨境/出行需求"": 34, ""额度/升级需求"": 69, ""权益/优惠需求"": 21, ""沉睡/流失风险"": 65, ""新户/激活引导"": 8}",92,34,69,21,65,8
C006309,UID006309,跨境/出行需求,"{""分期/借贷需求"": 35, ""跨境/出行需求"": 79, ""额度/升级需求"": 75, ""权益/优惠需求"": 19, ""沉睡/流失风险"": 28, ""新户/激活引导"": 6}",35,79,75,19,28,6
C006310,UID006310,分期/借贷需求,"{""分期/借贷需求"": 93, ""跨境/出行需求"": 18, ""额度/升级需求"": 74, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 30, ""新户/激活引导"": 13}",93,18,74,33,30,13
C006311,UID006311,额度/升级需求,"{""分期/借贷需求"": 46, ""跨境/出行需求"": 12, ""额度/升级需求"": 79, ""权益/优惠需求"": 22, ""沉睡/流失风险"": 69, ""新户/激活引导"": 12}",46,12,79,22,69,12
C006312,UID006312,分期/借贷需求,"{""分期/借贷需求"": 91, ""跨境/出行需求"": 23, ""额度/升级需求"": 72, ""权益/优惠需求"": 11, ""沉睡/流失风险"": 13, ""新户/激活引导"": 15}",91,23,72,11,13,15
C006313,UID006313,权益/优惠需求,"{""分期/借贷需求"": 23, ""跨境/出行需求"": 28, ""额度/升级需求"": 16, ""权益/优惠需求"": 32, ""沉睡/流失风险"": 10, ""新户/激活引导"": 21}",23,28,16,32,10,21
C006314,UID006314,分期/借贷需求,"{""分期/借贷需求"": 85, ""跨境/出行需求"": 22, ""额度/升级需求"": 82, ""权益/优惠需求"": 24, ""沉睡/流失风险"": 15, ""新户/激活引导"": 19}",85,22,82,24,15,19
C006315,UID006315,额度/升级需求,"{""分期/借贷需求"": 22, ""跨境/出行需求"": 67, ""额度/升级需求"": 86, ""权益/优惠需求"": 42, ""沉睡/流失风险"": 8, ""新户/激活引导"": 12}",22,67,86,42,8,12
C006316,UID006316,分期/借贷需求,"{""分期/借贷需求"": 77, ""跨境/出行需求"": 5, ""额度/升级需求"": 35, ""权益/优惠需求"": 24, ""沉睡/流失风险"": 67, ""新户/激活引导"": 15}",77,5,35,24,67,15
C006317,UID006317,跨境/出行需求,"{""分期/借贷需求"": 25, ""跨境/出行需求"": 80, ""额度/升级需求"": 18, ""权益/优惠需求"": 13, ""沉睡/流失风险"": 61, ""新户/激活引导"": 12}",25,80,18,13,61,12
C006318,UID006318,额度/升级需求,"{""分期/借贷需求"": 37, ""跨境/出行需求"": 14, ""额度/升级需求"": 63, ""权益/优惠需求"": 21, ""沉睡/流失风险"": 9, ""新户/激活引导"": 14}",37,14,63,21,9,14
C006319,UID006319,沉睡/流失风险,"{""分期/借贷需求"": 40, ""跨境/出行需求"": 34, ""额度/升级需求"": 68, ""权益/优惠需求"": 11, ""沉睡/流失风险"": 90, ""新户/激活引导"": 23}",40,34,68,11,90,23
C006320,UID006320,跨境/出行需求,"{""分期/借贷需求"": 44, ""跨境/出行需求"": 71, ""额度/升级需求"": 66, ""权益/优惠需求"": 39, ""沉睡/流失风险"": 10, ""新户/激活引导"": 6}",44,71,66,39,10,6
C006321,UID006321,额度/升级需求,"{""分期/借贷需求"": 25, ""跨境/出行需求"": 12, ""额度/升级需求"": 71, ""权益/优惠需求"": 12, ""沉睡/流失风险"": 15, ""新户/激活引导"": 7}",25,12,71,12,15,7
C006322,UID006322,额度/升级需求,"{""分期/借贷需求"": 35, ""跨境/出行需求"": 6, ""额度/升级需求"": 64, ""权益/优惠需求"": 25, ""沉睡/流失风险"": 9, ""新户/激活引导"": 15}",35,6,64,25,9,15
C006323,UID006323,分期/借贷需求,"{""分期/借贷需求"": 73, ""跨境/出行需求"": 31, ""额度/升级需求"": 60, ""权益/优惠需求"": 41, ""沉睡/流失风险"": 55, ""新户/激活引导"": 16}",73,31,60,41,55,16
C006324,UID006324,新户/激活引导,"{""分期/借贷需求"": 81, ""跨境/出行需求"": 15, ""额度/升级需求"": 77, ""权益/优惠需求"": 41, ""沉睡/流失风险"": 6, ""新户/激活引导"": 85}",81,15,77,41,6,85
C006325,UID006325,额度/升级需求,"{""分期/借贷需求"": 88, ""跨境/出行需求"": 35, ""额度/升级需求"": 90, ""权益/优惠需求"": 27, ""沉睡/流失风险"": 25, ""新户/激活引导"": 6}",88,35,90,27,25,6
C006326,UID006326,新户/激活引导,"{""分期/借贷需求"": 27, ""跨境/出行需求"": 9, ""额度/升级需求"": 14, ""权益/优惠需求"": 29, ""沉睡/流失风险"": 15, ""新户/激活引导"": 72}",27,9,14,29,15,72
C006327,UID006327,分期/借贷需求,"{""分期/借贷需求"": 79, ""跨境/出行需求"": 7, ""额度/升级需求"": 10, ""权益/优惠需求"": 20, ""沉睡/流失风险"": 73, ""新户/激活引导"": 16}",79,7,10,20,73,16
C006328,UID006328,分期/借贷需求,"{""分期/借贷需求"": 72, ""跨境/出行需求"": 9, ""额度/升级需求"": 25, ""权益/优惠需求"": 24, ""沉睡/流失风险"": 21, ""新户/激活引导"": 6}",72,9,25,24,21,6
C006329,UID006329,额度/升级需求,"{""分期/借贷需求"": 41, ""跨境/出行需求"": 29, ""额度/升级需求"": 76, ""权益/优惠需求"": 14, ""沉睡/流失风险"": 23, ""新户/激活引导"": 7}",41,29,76,14,23,7
C006330,UID006330,跨境/出行需求,"{""分期/借贷需求"": 25, ""跨境/出行需求"": 86, ""额度/升级需求"": 27, ""权益/优惠需求"": 51, ""沉睡/流失风险"": 72, ""新户/激活引导"": 12}",25,86,27,51,72,12
C006331,UID006331,额度/升级需求,"{""分期/借贷需求"": 29, ""跨境/出行需求"": 24, ""额度/升级需求"": 90, ""权益/优惠需求"": 26, ""沉睡/流失风险"": 54, ""新户/激活引导"": 24}",29,24,90,26,54,24
C006332,UID006332,分期/借贷需求,"{""分期/借贷需求"": 92, ""跨境/出行需求"": 87, ""额度/升级需求"": 75, ""权益/优惠需求"": 17, ""沉睡/流失风险"": 15, ""新户/激活引导"": 20}",92,87,75,17,15,20
C006333,UID006333,权益/优惠需求,"{""分期/借贷需求"": 30, ""跨境/出行需求"": 16, ""额度/升级需求"": 36, ""权益/优惠需求"": 57, ""沉睡/流失风险"": 17, ""新户/激活引导"": 18}",30,16,36,57,17,18
C006334,UID006334,额度/升级需求,"{""分期/借贷需求"": 24, ""跨境/出行需求"": 10, ""额度/升级需求"": 37, ""权益/优惠需求"": 18, ""沉睡/流失风险"": 13, ""新户/激活引导"": 18}",24,10,37,18,13,18
C006335,UID006335,额度/升级需求,"{""分期/借贷需求"": 25, ""跨境/出行需求"": 60, ""额度/升级需求"": 86, ""权益/优惠需求"": 37, ""沉睡/流失风险"": 8, ""新户/激活引导"": 18}",25,60,86,37,8,18
C006336,UID006336,额度/升级需求,"{""分期/借贷需求"": 74, ""跨境/出行需求"": 32, ""额度/升级需求"": 87, ""权益/优惠需求"": 14, ""沉睡/流失风险"": 26, ""新户/激活引导"": 22}",74,32,87,14,26,22
C006337,UID006337,额度/升级需求,"{""分期/借贷需求"": 33, ""跨境/出行需求"": 33, ""额度/升级需求"": 90, ""权益/优惠需求"": 37, ""沉睡/流失风险"": 12, ""新户/激活引导"": 15}",33,33,90,37,12,15
