cust_id,oneid,age,city,income_level,lifecycle_stage,vip_tier,card_level,product_name,total_credit_amount,card_count,usage_rate,annual_consumption,monthly_avg_consumption,cons_90d,cons_30d,cons_7d,txn_count_90d,txn_count_30d,txn_count_7d,active_days_90d,active_days_30d,active_days_7d,consumption_trend,installment_contribution,overdue_status,history_overdue_count,min_payment_count,churn_risk_score,cash_advance_risk,risk_level,value_level,activity_score,dormancy_risk,significant_signals,search_keywords_7d,browse_preferences_30d,milestones,marketing_consent,personalization_consent,dnc_list,do_not_contact,blacklist_flag,push_consent,sms_consent,wechat_consent,email_consent,phone_consent,unsubscribe_channels,complaint_count_90d,data_version,generated_at
C007365,UID007365,33,成都,L,成长期,普通,金卡,XX银行标准信用卡（金卡）,172200.0,4,0.5171,28374.76,2364.56,8632.18,2198.69,587.9,35,12,3,21,7,1,up,2724.94,M0,0,0,2,3,low,low,25,medium,,"分期费率×6, 里程×2, 临时额度×6","还款页面(32%), 活动中心(15%), 积分兑换(28%), 账单详情(25%)",,True,True,False,False,False,False,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007366,UID007366,35,重庆,M,新户,金卡,白金卡,XX银行经典版白金信用卡,338000.0,3,0.6801,209839.2,17486.6,70664.08,22210.53,6327.0,75,26,6,45,15,3,stable,24196.24,M0,0,1,13,3,low,medium,72,low,,"积分兑换×3, 年费×8, 现金分期×3","信用卡申请(28%), 活动中心(48%), 境外消费专区(16%), 高端卡专区(8%)",额度首次提升,True,True,False,False,False,True,True,True,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007367,UID007367,29,长沙,M,成熟期,金卡,金卡,XX银行YOUNG卡（青年版）,45000.0,2,0.515,63888.74,5324.06,13432.45,4810.36,1129.58,18,6,1,10,3,0,stable,2476.95,M0,0,0,1,0,low,medium,17,high,"活跃度骤降, 沉睡预警","年费×3, 白金卡×7, 分期费率×8","活动中心(21%), 还款页面(35%), 分期计算器(17%), 新手指引(26%)",,True,True,False,False,False,True,True,True,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007368,UID007368,39,广州,M,成熟期,钻石,白金卡,XX银行经典版白金信用卡,173700.0,2,0.3012,169657.66,14138.14,39336.36,15536.98,3986.69,35,12,3,21,7,1,up,18360.42,M0,0,0,4,4,low,high,43,medium,,"投诉×7, 钻石卡×6, 12期×2","还款页面(24%), 积分兑换(39%), 账单详情(11%), 活动中心(26%)",年消费突破10万|首笔分期办理,True,True,False,False,False,True,True,True,False,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007369,UID007369,29,深圳,M,沉睡期,普通,金卡,XX银行YOUNG卡（青年版）,91100.0,4,0.7029,6929.28,577.44,324.19,86.84,26.01,0,0,0,0,0,0,stable,218.09,M2,2,1,65,1,medium,medium,0,high,"活跃度骤降, 沉睡预警, 逾期预警","优惠券×4, 机票×5, 注销×2","额度管理(61%), 境外消费专区(5%), 还款页面(10%), 积分兑换(24%)",首次使用机场贵宾厅|首投投诉,True,True,False,False,False,True,False,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007370,UID007370,30,广州,H,成熟期,白金,白金卡,XX银行银联白金信用卡,632800.0,3,0.7175,612152.3,51012.69,191831.8,49780.12,9936.27,160,56,14,90,31,7,up,56629.41,M0,0,1,0,9,low,high,100,low,,"积分兑换×6, 分期费率×5, 额度不够×7","活动中心(13%), 账单详情(28%), 积分兑换(32%), 信用卡申请(27%)",首投投诉|年消费突破10万,False,True,False,False,False,False,True,True,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007371,UID007371,25,广州,M,成熟期,金卡,金卡,XX银行携程旅行信用卡（金卡）,90100.0,2,0.1388,150222.82,12518.57,27026.51,11640.21,2959.98,135,47,11,81,28,7,down,5314.59,M0,0,1,0,0,low,medium,82,low,,"签证×7, 接送机×5, 12期×3","高端卡专区(3%), 信用卡申请(10%), 还款页面(56%), 账单详情(31%)",升级白金卡,True,True,False,False,False,True,False,False,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007372,UID007372,48,厦门,M,成熟期,普通,金卡,XX银行标准信用卡（金卡）,106600.0,2,0.3654,72886.22,6073.85,13975.43,5516.99,1215.3,29,10,2,17,5,1,stable,5596.7,M0,0,0,3,1,low,medium,24,medium,活跃度骤降,"注销×4, 账单分期×4, 额度不够×7","信用卡申请(56%), 账单详情(9%), 活动中心(5%), 高端卡专区(30%)",首次境外消费,True,True,False,False,False,True,False,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007373,UID007373,22,重庆,L,成熟期,金卡,金卡,XX银行标准信用卡（金卡）,54500.0,1,0.1193,23137.16,1928.1,7738.35,2712.43,772.03,10,3,0,6,2,0,stable,1141.59,M0,0,1,22,5,low,medium,10,high,"活跃度骤降, 沉睡预警","最低还款×6, 境外取现×7, 固定额度×7","高端卡专区(36%), 积分兑换(45%), 账单详情(16%), 权益商城(4%)",,True,True,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007374,UID007374,53,深圳,M,成熟期,普通,普卡,XX银行标准信用卡（普卡）,22100.0,1,0.4717,74400.32,6200.03,14133.8,4631.2,1350.21,20,7,1,12,4,1,stable,3734.38,M0,0,0,33,8,low,medium,19,high,"活跃度骤降, 沉睡预警","接送机×2, 手续费×6, 汇率×4","还款页面(5%), 积分兑换(24%), 新手指引(53%), 账单详情(19%)",,True,False,False,False,False,True,True,False,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007375,UID007375,28,天津,L,沉睡期,普通,金卡,XX银行YOUNG卡（青年版）,20700.0,1,0.6382,4361.59,363.47,180.05,55.61,12.59,0,0,0,0,0,0,up,214.0,M2,2,3,67,25,medium,low,0,high,"活跃度骤降, 沉睡预警, 逾期预警","海淘×4, 贵宾厅×3, 白金卡×4","高端卡专区(39%), 分期计算器(6%), 额度管理(1%), 积分兑换(54%)",,True,True,False,False,False,True,False,True,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007376,UID007376,31,武汉,L,沉睡期,普通,金卡,XX银行携程旅行信用卡（金卡）,45500.0,2,0.3254,9227.53,768.96,559.8,243.89,68.3,0,0,0,0,0,0,stable,687.53,M1,1,3,66,5,medium,low,0,high,"活跃度骤降, 沉睡预警","临时额度×7, 境外取现×5, 积分兑换×6","新手指引(37%), 信用卡申请(49%), 境外消费专区(5%), 还款页面(10%)",,True,True,False,False,False,True,True,False,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007377,UID007377,25,西安,M,成熟期,金卡,金卡,XX银行标准信用卡（金卡）,79800.0,2,0.7723,78007.04,6500.59,19110.56,7054.58,1880.52,72,25,6,43,15,3,stable,7024.09,M1,1,0,0,3,low,medium,52,low,,"销户×8, 现金分期×8, 额度不够×8","还款页面(25%), 分期计算器(19%), 高端卡专区(45%), 权益商城(11%)",额度首次提升,True,True,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007378,UID007378,26,上海,M,成熟期,普通,金卡,XX银行京东PLUS联名信用卡（金卡）,111300.0,2,0.209,79040.79,6586.73,18552.39,7753.5,2473.39,47,16,4,28,9,2,stable,8715.71,M0,0,0,0,0,low,medium,37,medium,,"注销×8, 最低还款×6, 积分兑换×4","新手指引(63%), 账单详情(22%), 权益商城(6%), 额度管理(9%)",,True,False,False,False,False,True,True,False,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007379,UID007379,29,上海,L,成熟期,普通,金卡,XX银行携程旅行信用卡（金卡）,12700.0,1,0.6971,58949.29,4912.44,9544.67,3350.55,1014.79,46,16,4,27,9,2,stable,2723.51,M0,0,0,0,6,low,low,31,medium,,"东京×7, 白金卡×3, 年费×4","权益商城(2%), 活动中心(25%), 还款页面(59%), 新手指引(15%)",首笔分期办理|首次境外消费,True,True,False,False,False,True,True,False,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007380,UID007380,65,深圳,M,成熟期,金卡,金卡,XX银行标准信用卡（金卡）,45600.0,1,0.1664,132206.8,11017.23,43310.04,11040.71,2994.54,57,19,4,34,11,2,stable,14559.36,M1,1,2,0,29,high,medium,58,low,,"积分兑换×5, 年费×8, 账单分期×5","账单详情(8%), 新手指引(23%), 信用卡申请(55%), 额度管理(14%)",升级白金卡,True,True,True,True,True,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007381,UID007381,29,西安,M,沉睡期,金卡,校园卡,XX银行YOUNG卡（校园版）,59600.0,3,0.4195,5747.32,478.94,399.28,130.59,28.75,0,0,0,0,0,0,up,318.72,M0,0,2,81,10,high,medium,0,high,"活跃度骤降, 沉睡预警","机票×3, 12期×6, 5折×8","信用卡申请(12%), 积分兑换(29%), 分期计算器(34%), 账单详情(25%)",首投投诉,True,False,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007382,UID007382,40,北京,M,沉睡期,金卡,金卡,XX银行京东PLUS联名信用卡（金卡）,70400.0,2,0.5315,22682.94,1890.25,1547.98,520.67,167.93,5,1,0,3,1,0,stable,1685.22,M0,0,0,57,12,medium,medium,3,high,"活跃度骤降, 沉睡预警","账单分期×6, 白金卡×6, 5折×6","高端卡专区(8%), 信用卡申请(41%), 还款页面(2%), 新手指引(49%)",首笔分期办理|办理自动还款,True,True,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007383,UID007383,32,天津,H,沉睡期,白金,白金卡,XX银行经典版白金信用卡,279000.0,1,0.1612,113075.08,9422.92,6247.64,1859.65,573.6,16,5,1,9,3,0,up,7441.41,M1,1,1,62,5,medium,high,12,high,"活跃度骤降, 沉睡预警","贵宾厅×6, 免息分期×7, 提额×7","额度管理(47%), 还款页面(35%), 信用卡申请(11%), 高端卡专区(7%)",首次使用机场贵宾厅,True,True,False,False,False,True,True,True,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007384,UID007384,54,深圳,M,成长期,白金,白金卡,XX银行全币种国际白金信用卡,137200.0,1,0.3473,194404.43,16200.37,58703.94,17085.34,5482.85,63,22,5,37,12,3,up,11138.78,M0,0,0,0,8,low,high,65,low,,"临时额度×4, 最低还款×8, 接送机×5","账单详情(44%), 高端卡专区(21%), 信用卡申请(17%), 活动中心(18%)",升级白金卡|首投投诉|年消费突破10万,True,False,False,False,False,True,True,True,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007385,UID007385,37,武汉,H,成熟期,普通,校园卡,XX银行YOUNG卡（校园版）,40300.0,1,0.1301,72276.43,6023.04,23945.65,7075.94,2112.19,22,7,1,13,4,1,stable,4906.96,M0,0,0,5,7,low,high,26,medium,,"销户×5, 现金分期×2, 出境游×3","信用卡申请(28%), 额度管理(15%), 境外消费专区(24%), 权益商城(32%)",首次境外消费,True,True,False,False,False,True,True,False,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007386,UID007386,23,广州,M,成长期,金卡,金卡,XX银行标准信用卡（金卡）,71900.0,2,0.1561,109621.41,9135.12,39063.45,10191.23,2559.77,40,14,3,24,8,2,stable,10421.49,M0,0,0,0,6,low,medium,46,medium,,"12期×7, 提额×4, 签证×3","境外消费专区(14%), 分期计算器(23%), 高端卡专区(48%), 新手指引(16%)",升级白金卡,False,True,False,False,False,True,True,True,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007387,UID007387,30,成都,L,沉睡期,白金,金卡,XX银行京东PLUS联名信用卡（金卡）,69100.0,2,0.2672,10972.76,914.4,610.99,224.8,54.38,1,0,0,0,0,0,stable,361.44,M2,2,0,69,21,medium,high,0,high,"活跃度骤降, 沉睡预警, 逾期预警","机票×4, 贵宾厅×8, 退卡×8","额度管理(21%), 新手指引(19%), 积分兑换(35%), 活动中心(26%)",,True,True,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007388,UID007388,59,杭州,M,成熟期,白金,白金卡,XX银行经典版白金信用卡,284000.0,3,0.5861,206696.16,17224.68,35870.14,10555.07,3428.56,193,67,16,90,31,7,stable,22116.34,M1,1,0,30,6,low,high,91,low,,"酒店×5, 免息分期×5, 白金卡×4","权益商城(34%), 信用卡申请(26%), 新手指引(30%), 高端卡专区(10%)",年消费突破10万|首次境外消费,False,True,False,False,False,True,False,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007389,UID007389,43,福州,M,成熟期,普通,金卡,XX银行携程旅行信用卡（金卡）,230700.0,4,0.1805,133038.34,11086.53,28957.45,8820.11,2851.62,28,9,2,16,5,1,stable,9824.2,M0,0,1,5,5,low,medium,32,medium,,"年费×7, 12期×2, 出境游×3","新手指引(27%), 权益商城(21%), 高端卡专区(20%), 分期计算器(32%)",办理自动还款|年消费突破10万,True,True,False,False,False,True,True,False,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007390,UID007390,34,深圳,L,成熟期,普通,金卡,XX银行YOUNG卡（青年版）,24400.0,2,0.6965,50772.49,4231.04,8044.28,2580.71,717.02,20,7,1,12,4,1,stable,4323.49,M0,0,0,2,8,low,low,16,high,"活跃度骤降, 沉睡预警","钻石卡×7, 销户×6, 12期×4","境外消费专区(7%), 还款页面(8%), 积分兑换(40%), 账单详情(46%)",,True,True,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007391,UID007391,26,长沙,L,成熟期,普通,金卡,XX银行标准信用卡（金卡）,67000.0,2,0.7723,49173.85,4097.82,13116.33,3613.18,745.34,43,15,3,25,8,2,stable,4063.63,M0,0,0,6,8,low,low,31,medium,,"临时额度×4, 手续费×6, 海淘×7","还款页面(3%), 分期计算器(35%), 境外消费专区(31%), 积分兑换(31%)",首笔分期办理,True,True,False,False,False,True,True,False,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007392,UID007392,27,杭州,M,成熟期,白金,白金卡,XX银行经典版白金信用卡,180800.0,1,0.6845,159186.31,13265.53,51230.16,16093.75,3416.96,41,14,3,24,8,2,stable,15124.46,M0,0,1,5,9,low,high,52,low,,"固定额度×4, 接送机×2, 12期×2","新手指引(21%), 信用卡申请(30%), 高端卡专区(16%), 权益商城(32%)",首笔分期办理|首投投诉,True,True,False,False,False,True,False,True,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007393,UID007393,24,杭州,M,成熟期,金卡,白金卡,XX银行全币种国际白金信用卡,254800.0,3,0.7655,118338.04,9861.5,27113.24,7005.13,1336.79,48,16,4,28,9,2,stable,10627.5,M1,1,0,0,0,low,medium,43,medium,,"境外取现×8, 投诉×5, 钻石卡×6","分期计算器(20%), 权益商城(33%), 账单详情(3%), 还款页面(45%)",,True,True,False,False,False,True,True,False,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007394,UID007394,21,北京,M,成熟期,金卡,白金卡,XX银行银联白金信用卡,325900.0,4,0.4753,130893.99,10907.83,39846.01,13433.19,3149.01,37,12,3,22,7,1,stable,4765.55,M0,0,0,0,0,low,medium,44,medium,,"账单分期×6, 优惠券×8, 固定额度×4","分期计算器(12%), 信用卡申请(44%), 活动中心(39%), 新手指引(4%)",升级白金卡,True,True,False,False,False,True,True,True,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007395,UID007395,42,广州,M,新户,金卡,金卡,XX银行携程旅行信用卡（金卡）,300400.0,4,0.1472,166180.35,13848.36,35950.71,14228.52,3398.46,39,13,3,23,8,2,stable,7298.35,M0,0,0,6,0,low,medium,43,medium,,"额度不够×4, 注销×7, 星巴克×5","权益商城(44%), 积分兑换(7%), 还款页面(42%), 分期计算器(6%)",,True,True,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007396,UID007396,40,北京,L,新户,金卡,金卡,XX银行标准信用卡（金卡）,186700.0,4,0.3282,56949.97,4745.83,18456.71,5687.1,1718.63,12,4,1,7,2,0,up,4783.07,M0,0,0,6,7,low,medium,17,high,"活跃度骤降, 沉睡预警","12期×7, 钻石卡×2, 注销×5","信用卡申请(11%), 积分兑换(8%), 境外消费专区(41%), 活动中心(40%)",首笔分期办理,True,True,False,False,False,True,False,False,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007397,UID007397,36,成都,L,成熟期,普通,金卡,XX银行标准信用卡（金卡）,115900.0,2,0.355,41137.64,3428.14,7227.45,2156.78,556.0,12,4,1,7,2,0,stable,4649.29,M0,0,0,10,0,low,low,11,high,"活跃度骤降, 沉睡预警","提额×3, 年费×8, 5折×7","额度管理(19%), 还款页面(55%), 积分兑换(11%), 新手指引(15%)",升级白金卡,True,False,False,False,False,True,True,True,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007398,UID007398,49,武汉,M,新户,白金,金卡,XX银行携程旅行信用卡（金卡）,196000.0,4,0.8294,94098.56,7841.55,22724.81,7548.46,1853.87,19,6,1,11,3,0,down,5505.85,M0,0,1,18,7,low,high,24,medium,活跃度骤降,"汇率×4, 年费×8, 现金分期×6","境外消费专区(11%), 高端卡专区(23%), 账单详情(29%), 权益商城(37%)",首投投诉,True,True,False,False,False,True,False,True,True,False,短信,0,v1.0,2026-07-17T00:00:00+08:00
C007399,UID007399,42,长沙,M,成熟期,白金,白金卡,XX银行全币种国际白金信用卡,178900.0,2,0.4268,234232.11,19519.34,64073.38,15734.88,4823.92,55,19,4,33,11,2,stable,19596.77,M0,0,0,30,3,low,high,61,low,,"5折×6, 账单分期×8, 固定额度×4","权益商城(4%), 额度管理(42%), 境外消费专区(44%), 积分兑换(10%)",额度首次提升|年消费突破10万,True,False,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007400,UID007400,21,天津,M,成熟期,白金,白金卡,XX银行银联白金信用卡,196800.0,1,0.2047,254782.42,21231.87,80961.0,36506.81,10221.84,195,68,17,90,31,7,up,27548.3,M0,0,0,0,8,low,high,100,low,,"分期费率×7, 白金卡×4, 星巴克×6","境外消费专区(41%), 权益商城(14%), 新手指引(4%), 额度管理(40%)",,True,True,False,False,False,True,False,True,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007401,UID007401,65,广州,M,成熟期,白金,金卡,XX银行标准信用卡（金卡）,134700.0,4,0.4363,104796.23,8733.02,32382.5,13432.38,2530.81,21,7,1,12,4,1,stable,5017.55,M0,0,0,0,5,low,high,31,medium,,"最低还款×4, 里程×3, 酒店×2","账单详情(50%), 分期计算器(21%), 还款页面(9%), 活动中心(20%)",,True,False,False,False,False,True,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007402,UID007402,35,福州,M,成熟期,普通,普卡,XX银行标准信用卡（普卡）,52200.0,2,0.6911,69899.91,5824.99,10632.55,4625.9,1434.47,32,11,2,19,6,1,stable,7570.35,M0,0,0,0,8,low,medium,24,medium,活跃度骤降,"免息分期×5, 5折×7, 出境游×4","高端卡专区(17%), 权益商城(19%), 信用卡申请(21%), 账单详情(43%)",,True,False,False,False,False,True,False,True,False,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007403,UID007403,44,深圳,H,沉睡期,白金,白金卡,XX银行全币种国际白金信用卡,371600.0,3,0.155,114857.4,9571.45,7443.5,2405.8,748.79,4,1,0,2,0,0,up,5133.35,M3+,3,0,74,13,high,high,6,high,"活跃度骤降, 沉睡预警, 逾期预警","钻石卡×8, 汇率×5, 分期费率×7","额度管理(19%), 境外消费专区(16%), 权益商城(32%), 账单详情(34%)",,True,False,False,False,False,True,True,True,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007404,UID007404,35,西安,H,成熟期,白金,白金卡,XX银行银联白金信用卡,437200.0,3,0.3742,700282.03,58356.84,208515.47,60390.62,15505.82,125,43,10,75,26,6,stable,56581.74,M0,0,0,10,3,low,high,93,low,,"固定额度×7, 境外取现×8, 优惠券×7","活动中心(28%), 权益商城(21%), 额度管理(16%), 境外消费专区(35%)",年消费突破10万|办理自动还款,True,False,False,False,False,False,True,True,False,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007405,UID007405,36,广州,H,成熟期,金卡,白金卡,XX银行全币种国际白金信用卡,373600.0,3,0.4669,721104.99,60092.08,227906.89,72247.81,13816.17,134,46,11,80,28,7,stable,78860.68,M0,0,0,6,5,low,high,95,low,,"提额×2, 接送机×4, 签证×3","还款页面(34%), 信用卡申请(17%), 额度管理(42%), 高端卡专区(7%)",,True,True,False,False,False,True,False,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007406,UID007406,21,北京,L,成长期,普通,金卡,XX银行YOUNG卡（青年版）,57100.0,3,0.5163,68904.94,5742.08,30204.45,9880.15,2581.32,28,9,2,16,5,1,up,2601.34,M0,0,0,0,3,low,low,33,medium,,"退卡×4, 星巴克×3, 额度不够×2","账单详情(30%), 积分兑换(25%), 活动中心(12%), 信用卡申请(33%)",,True,False,False,False,False,True,True,True,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
C007407,UID007407,29,重庆,M,成熟期,金卡,金卡,XX银行携程旅行信用卡（金卡）,124400.0,4,0.7488,91891.13,7657.59,16390.79,5427.65,1352.96,20,7,1,12,4,1,stable,5328.66,M0,0,1,7,3,low,medium,21,medium,活跃度骤降,"临时额度×2, 积分兑换×5, 手续费×3","新手指引(13%), 信用卡申请(33%), 额度管理(35%), 账单详情(19%)",,True,True,False,False,False,False,True,True,True,False,,0,v1.0,2026-07-17T00:00:00+08:00
C007408,UID007408,40,苏州,H,成熟期,普通,金卡,XX银行携程旅行信用卡（金卡）,350900.0,4,0.6039,380180.52,31681.71,111011.93,44490.51,12322.29,81,28,7,48,16,4,up,25198.53,M0,0,0,0,6,low,high,75,low,,"免税×7, 提额×6, 手续费×7","分期计算器(66%), 权益商城(7%), 账单详情(5%), 积分兑换(22%)",,True,True,False,False,False,False,True,False,True,True,,0,v1.0,2026-07-17T00:00:00+08:00
