contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec
CONTACT_00116321,C000595,CAMP_2026_WOMEN,微信公众号,2026-07-16 16:00:00,marketing,clicked,14132
CONTACT_00116322,C001637,CAMP_2026_WOMEN,APP Push,2026-06-13 04:00:00,marketing,clicked,8915
CONTACT_00116323,C007037,CAMP_2026_SUMMER,APP Push,2026-05-30 06:00:00,marketing,opened,20720
CONTACT_00116324,C006480,CAMP_2026_NATIONAL,微信公众号,2026-05-15 00:00:00,marketing,clicked,50872
CONTACT_00116325,C001740,,短信,2026-07-02 00:00:00,service,clicked,27760
CONTACT_00116326,C003845,CAMP_2026_FAMILY,电话外呼,2026-07-13 10:00:00,marketing,opened,22341
CONTACT_00116327,C000034,CAMP_2026_BIRTHDAY,邮件,2026-06-15 21:00:00,marketing,clicked,15561
CONTACT_00116328,C006984,,邮件,2026-06-28 15:00:00,service,sent,0
CONTACT_00116329,C002285,CAMP_2026_CROSSBORDER,邮件,2026-07-12 06:00:00,marketing,sent,0
CONTACT_00116330,C001910,CAMP_2026_APPLEPAY,邮件,2026-07-07 03:00:00,marketing,clicked,36336
CONTACT_00116331,C006413,CAMP_2026_SPRINGFEST,APP Push,2026-07-15 04:00:00,marketing,sent,0
CONTACT_00116332,C007701,CAMP_2026_SPRING_TRAVEL,APP Push,2026-06-29 19:00:00,marketing,unsubscribed,0
CONTACT_00116333,C004378,CAMP_2026_AI_TOKEN,微信公众号,2026-07-04 19:00:00,marketing,clicked,78370
CONTACT_00116334,C002295,CAMP_2026_SPORTS,短信,2026-07-09 04:00:00,marketing,clicked,27007
CONTACT_00116335,C001824,CAMP_2026_UPGRADE,APP Push,2026-06-26 17:00:00,marketing,opened,28293
CONTACT_00116336,C003888,CAMP_2026_SUMMER,微信公众号,2026-06-20 03:00:00,marketing,clicked,2756
CONTACT_00116337,C000093,CAMP_2026_UPGRADE,APP Push,2026-06-22 23:00:00,marketing,clicked,26700
CONTACT_00116338,C004218,CAMP_2026_NYE,邮件,2026-07-03 02:00:00,marketing,sent,0
CONTACT_00116339,C001481,CAMP_2026_NYE,短信,2026-06-18 02:00:00,marketing,clicked,69696
CONTACT_00116340,C000351,CAMP_2026_APPLEPAY,微信公众号,2026-06-21 06:00:00,marketing,sent,0
CONTACT_00116341,C006897,CAMP_2026_POINTS_BOOST,电话外呼,2026-07-09 03:00:00,marketing,sent,0
CONTACT_00116342,C004281,CAMP_2026_POINTS_BOOST,邮件,2026-06-15 06:00:00,marketing,sent,0
CONTACT_00116343,C003441,CAMP_2026_MOVIE9,短信,2026-04-25 14:00:00,marketing,clicked,15214
CONTACT_00116344,C007553,CAMP_2026_AI_TOKEN,短信,2026-07-10 02:00:00,marketing,sent,0
CONTACT_00116345,C007319,CAMP_2026_SPORTS,邮件,2026-06-24 07:00:00,marketing,clicked,18541
CONTACT_00116346,C006774,CAMP_2026_SPRING_TRAVEL,APP Push,2026-07-04 12:00:00,marketing,opened,10816
CONTACT_00116347,C006414,CAMP_2026_APPLEPAY,电话外呼,2026-07-05 18:00:00,marketing,clicked,14706
CONTACT_00116348,C007855,CAMP_2026_REFERRAL,邮件,2026-07-09 14:00:00,marketing,opened,54758
CONTACT_00116349,C003461,CAMP_2026_REFERRAL,短信,2026-07-06 04:00:00,marketing,sent,0
CONTACT_00116350,C004019,CAMP_2026_CLOUD_FLASH,邮件,2026-07-03 09:00:00,marketing,opened,23536
CONTACT_00116351,C002296,CAMP_2026_WEDDING5,微信公众号,2026-05-21 18:00:00,marketing,sent,0
CONTACT_00116352,C007026,CAMP_2026_SUMMER,电话外呼,2026-07-14 07:00:00,marketing,sent,0
CONTACT_00116353,C005726,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-18 11:00:00,marketing,clicked,30423
CONTACT_00116354,C001691,CAMP_2026_MOVIE9,电话外呼,2026-06-17 12:00:00,marketing,clicked,70941
CONTACT_00116355,C007819,CAMP_2026_618,电话外呼,2026-07-09 23:00:00,marketing,clicked,47382
CONTACT_00116356,C002806,CAMP_2026_NEWUSER,微信公众号,2026-06-05 07:00:00,marketing,clicked,8326
CONTACT_00116357,C001257,CAMP_2026_SPRINGFEST,电话外呼,2026-07-11 06:00:00,marketing,clicked,26651
CONTACT_00116358,C007252,CAMP_2026_BACK_SCHOOL,APP Push,2026-07-10 12:00:00,marketing,clicked,47641
CONTACT_00116359,C005051,CAMP_2026_NATIONAL,电话外呼,2026-07-10 08:00:00,marketing,clicked,70580
CONTACT_00116360,C003633,CAMP_2026_618,微信公众号,2026-06-18 10:00:00,marketing,clicked,61258
CONTACT_00116361,C006037,,邮件,2026-06-09 16:00:00,service,opened,33301
CONTACT_00116362,C006070,CAMP_2026_CAMPUS,微信公众号,2026-06-24 17:00:00,marketing,opened,26071
CONTACT_00116363,C004055,CAMP_2026_FAMILY,短信,2026-07-10 17:00:00,marketing,opened,47652
CONTACT_00116364,C007698,CAMP_2026_POINTS_BOOST,邮件,2026-06-01 05:00:00,marketing,sent,0
CONTACT_00116365,C001881,,短信,2026-06-06 09:00:00,service,clicked,29581
CONTACT_00116366,C006684,CAMP_2026_WOMEN,电话外呼,2026-06-30 11:00:00,marketing,sent,0
CONTACT_00116367,C000017,CAMP_2026_NYE,APP Push,2026-07-12 06:00:00,marketing,sent,0
CONTACT_00116368,C007928,CAMP_2026_CROSSBORDER,电话外呼,2026-05-22 14:00:00,marketing,sent,0
CONTACT_00116369,C002012,CAMP_2026_WEDDING5,短信,2026-04-26 17:00:00,marketing,clicked,59114
CONTACT_00116370,C000814,CAMP_2026_SUMMER,微信公众号,2026-05-26 10:00:00,marketing,unsubscribed,0
CONTACT_00116371,C001714,CAMP_2026_SPRINGFEST,短信,2026-06-13 13:00:00,marketing,opened,27197
CONTACT_00116372,C007877,CAMP_2026_NATIONAL,电话外呼,2026-06-14 07:00:00,marketing,opened,37204
CONTACT_00116373,C005592,CAMP_2026_REFERRAL,APP Push,2026-05-05 21:00:00,marketing,clicked,35655
CONTACT_00116374,C003719,CAMP_2026_NYE,邮件,2026-07-12 18:00:00,marketing,unsubscribed,0
CONTACT_00116375,C005699,,短信,2026-06-18 16:00:00,service,opened,26260
CONTACT_00116376,C006551,CAMP_2026_BIRTHDAY,微信公众号,2026-06-04 05:00:00,marketing,clicked,8219
CONTACT_00116377,C007212,,APP Push,2026-06-17 19:00:00,service,sent,0
CONTACT_00116378,C002062,CAMP_2026_SPORTS,电话外呼,2026-06-08 22:00:00,marketing,clicked,74682
CONTACT_00116379,C006082,CAMP_2026_BIRTHDAY,短信,2026-06-30 17:00:00,marketing,clicked,75195
CONTACT_00116380,C002180,CAMP_2026_SPRING_TRAVEL,邮件,2026-07-05 01:00:00,marketing,clicked,80415
CONTACT_00116381,C004896,CAMP_2026_CROSSBORDER,APP Push,2026-04-28 19:00:00,marketing,opened,55138
CONTACT_00116382,C003677,CAMP_2026_CLOUD_FLASH,微信公众号,2026-06-18 01:00:00,marketing,clicked,56762
CONTACT_00116383,C003502,CAMP_2026_NATIONAL,邮件,2026-07-05 12:00:00,marketing,sent,0
CONTACT_00116384,C002108,CAMP_2026_POINTS_BOOST,电话外呼,2026-06-17 19:00:00,marketing,opened,76577
CONTACT_00116385,C002322,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-26 03:00:00,marketing,clicked,66769
CONTACT_00116386,C005294,CAMP_2026_NATIONAL,APP Push,2026-07-11 11:00:00,marketing,sent,0
CONTACT_00116387,C006895,CAMP_2026_AI_TOKEN,电话外呼,2026-07-11 05:00:00,marketing,clicked,34202
CONTACT_00116388,C005674,CAMP_2026_WEDDING5,短信,2026-07-08 22:00:00,marketing,unsubscribed,0
CONTACT_00116389,C001894,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-07-09 11:00:00,marketing,sent,0
CONTACT_00116390,C006422,CAMP_2026_NATIONAL,微信公众号,2026-06-29 10:00:00,marketing,opened,65915
CONTACT_00116391,C006309,CAMP_2026_CLOUD_FLASH,APP Push,2026-07-13 09:00:00,marketing,clicked,28847
CONTACT_00116392,C005832,CAMP_2026_MOVIE9,短信,2026-06-23 07:00:00,marketing,clicked,37639
CONTACT_00116393,C003951,CAMP_2026_WEDDING5,电话外呼,2026-07-11 12:00:00,marketing,clicked,60190
CONTACT_00116394,C006855,CAMP_2026_UPGRADE,邮件,2026-06-17 14:00:00,marketing,opened,27682
CONTACT_00116395,C001067,CAMP_2026_REFERRAL,APP Push,2026-05-22 14:00:00,marketing,sent,0
CONTACT_00116396,C001628,CAMP_2026_AI_TOKEN,邮件,2026-06-29 20:00:00,marketing,clicked,53137
CONTACT_00116397,C004647,CAMP_2026_UPGRADE,邮件,2026-06-16 23:00:00,marketing,sent,0
CONTACT_00116398,C006429,CAMP_2026_CLOUD_FLASH,微信公众号,2026-06-29 17:00:00,marketing,clicked,29014
CONTACT_00116399,C003237,CAMP_2026_SUMMER,邮件,2026-06-23 23:00:00,marketing,opened,7272
CONTACT_00116400,C007487,CAMP_2026_NEWUSER,APP Push,2026-06-06 22:00:00,marketing,clicked,56890
CONTACT_00116401,C003520,,邮件,2026-04-18 08:00:00,service,clicked,59991
CONTACT_00116402,C005573,CAMP_2026_NATIONAL,邮件,2026-07-09 03:00:00,marketing,opened,54518
CONTACT_00116403,C005426,CAMP_2026_SPORTS,APP Push,2026-06-17 09:00:00,marketing,clicked,84790
CONTACT_00116404,C000156,,电话外呼,2026-06-04 12:00:00,service,sent,0
CONTACT_00116405,C007341,CAMP_2026_APPLEPAY,APP Push,2026-06-30 00:00:00,marketing,clicked,10852
CONTACT_00116406,C000575,CAMP_2026_NEWUSER,电话外呼,2026-07-12 11:00:00,marketing,sent,0
CONTACT_00116407,C006667,CAMP_2026_NATIONAL,微信公众号,2026-06-18 01:00:00,marketing,sent,0
CONTACT_00116408,C001465,CAMP_2026_WEDDING5,APP Push,2026-06-27 11:00:00,marketing,sent,0
CONTACT_00116409,C002159,CAMP_2026_MOVIE9,电话外呼,2026-06-16 08:00:00,marketing,opened,64106
CONTACT_00116410,C006902,CAMP_2026_REFERRAL,短信,2026-06-10 04:00:00,marketing,clicked,37500
CONTACT_00116411,C002942,CAMP_2026_DOUBLE11,APP Push,2026-04-18 18:00:00,marketing,clicked,77444
CONTACT_00116412,C004971,,短信,2026-05-05 14:00:00,service,opened,61521
CONTACT_00116413,C001055,CAMP_2026_POINTS_BOOST,短信,2026-07-07 21:00:00,marketing,clicked,66570
CONTACT_00116414,C002813,CAMP_2026_REFERRAL,APP Push,2026-07-03 19:00:00,marketing,sent,0
CONTACT_00116415,C007498,,邮件,2026-06-19 04:00:00,service,sent,0
CONTACT_00116416,C005997,CAMP_2026_WEDDING5,APP Push,2026-07-13 14:00:00,marketing,clicked,56527
CONTACT_00116417,C002871,CAMP_2026_UPGRADE,短信,2026-06-23 19:00:00,marketing,clicked,53246
CONTACT_00116418,C004053,CAMP_2026_FAMILY,邮件,2026-07-13 02:00:00,marketing,clicked,43233
CONTACT_00116419,C005618,CAMP_2026_POINTS_BOOST,电话外呼,2026-06-23 20:00:00,marketing,clicked,9974
CONTACT_00116420,C005143,CAMP_2026_SPORTS,短信,2026-07-04 02:00:00,marketing,clicked,38860
CONTACT_00116421,C002668,CAMP_2026_SPRINGFEST,邮件,2026-06-13 04:00:00,marketing,sent,0
CONTACT_00116422,C006554,CAMP_2026_CAMPUS,短信,2026-07-14 03:00:00,marketing,clicked,69439
CONTACT_00116423,C000908,CAMP_2026_SUMMER,APP Push,2026-07-15 21:00:00,marketing,clicked,9953
CONTACT_00116424,C002692,CAMP_2026_CLOUD_FLASH,APP Push,2026-06-28 03:00:00,marketing,clicked,57342
CONTACT_00116425,C001309,CAMP_2026_AI_TOKEN,微信公众号,2026-06-29 06:00:00,marketing,clicked,66451
CONTACT_00116426,C002368,CAMP_2026_SUMMER,电话外呼,2026-07-13 12:00:00,marketing,sent,0
CONTACT_00116427,C005603,CAMP_2026_FAMILY,APP Push,2026-06-25 16:00:00,marketing,clicked,26016
CONTACT_00116428,C001986,CAMP_2026_SPRING_TRAVEL,短信,2026-06-29 21:00:00,marketing,opened,41796
CONTACT_00116429,C005892,CAMP_2026_BIRTHDAY,邮件,2026-07-14 02:00:00,marketing,opened,61305
CONTACT_00116430,C005228,CAMP_2026_WOMEN,APP Push,2026-04-18 02:00:00,marketing,opened,71063
CONTACT_00116431,C000392,CAMP_2026_FAMILY,APP Push,2026-05-12 16:00:00,marketing,sent,0
CONTACT_00116432,C004874,CAMP_2026_MOVIE9,微信公众号,2026-07-12 03:00:00,marketing,clicked,63476
CONTACT_00116433,C003893,CAMP_2026_CLOUD_FLASH,短信,2026-07-14 12:00:00,marketing,clicked,78615
CONTACT_00116434,C001265,CAMP_2026_DORMANT,微信公众号,2026-06-08 03:00:00,marketing,unsubscribed,0
CONTACT_00116435,C007577,CAMP_2026_NYE,邮件,2026-07-10 18:00:00,marketing,sent,0
CONTACT_00116436,C001535,CAMP_2026_WOMEN,邮件,2026-05-05 16:00:00,marketing,clicked,55435
CONTACT_00116437,C003609,CAMP_2026_GREEN,电话外呼,2026-07-04 08:00:00,marketing,clicked,22548
CONTACT_00116438,C007441,CAMP_2026_NATIONAL,邮件,2026-07-13 13:00:00,marketing,opened,73961
CONTACT_00116439,C001797,CAMP_2026_AI_TOKEN,短信,2026-06-22 08:00:00,marketing,sent,0
CONTACT_00116440,C000681,CAMP_2026_CLOUD_FLASH,电话外呼,2026-06-24 08:00:00,marketing,clicked,71957
CONTACT_00116441,C004310,CAMP_2026_618,邮件,2026-07-05 05:00:00,marketing,clicked,7054
CONTACT_00116442,C005010,CAMP_2026_GREEN,短信,2026-07-11 11:00:00,marketing,clicked,22239
CONTACT_00116443,C005915,CAMP_2026_CROSSBORDER,邮件,2026-05-18 16:00:00,marketing,clicked,29437
CONTACT_00116444,C001683,CAMP_2026_UPGRADE,APP Push,2026-06-19 19:00:00,marketing,clicked,54270
CONTACT_00116445,C002490,CAMP_2026_FAMILY,短信,2026-07-14 08:00:00,marketing,sent,0
CONTACT_00116446,C000365,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-07-03 10:00:00,marketing,opened,31229
CONTACT_00116447,C006175,CAMP_2026_SPRINGFEST,微信公众号,2026-07-12 22:00:00,marketing,sent,0
CONTACT_00116448,C006351,CAMP_2026_BACK_SCHOOL,电话外呼,2026-07-15 22:00:00,marketing,unsubscribed,0
CONTACT_00116449,C005824,CAMP_2026_WEDDING5,微信公众号,2026-07-05 14:00:00,marketing,clicked,24734
CONTACT_00116450,C007753,CAMP_2026_NEWUSER,短信,2026-04-19 22:00:00,marketing,sent,0
CONTACT_00116451,C001007,CAMP_2026_MOVIE9,短信,2026-07-09 16:00:00,marketing,clicked,64345
CONTACT_00116452,C002489,CAMP_2026_CROSSBORDER,电话外呼,2026-07-10 08:00:00,marketing,clicked,39452
CONTACT_00116453,C006481,CAMP_2026_CROSSBORDER,短信,2026-05-22 19:00:00,marketing,sent,0
CONTACT_00116454,C007172,CAMP_2026_DOUBLE11,短信,2026-06-03 13:00:00,marketing,opened,52768
CONTACT_00116455,C004737,CAMP_2026_618,短信,2026-07-14 20:00:00,marketing,sent,0
CONTACT_00116456,C004568,CAMP_2026_NATIONAL,邮件,2026-07-12 05:00:00,marketing,sent,0
CONTACT_00116457,C002670,CAMP_2026_POINTS_BOOST,电话外呼,2026-05-19 02:00:00,marketing,sent,0
CONTACT_00116458,C005612,CAMP_2026_WOMEN,邮件,2026-06-21 23:00:00,marketing,clicked,15784
CONTACT_00116459,C003844,CAMP_2026_SPRINGFEST,电话外呼,2026-07-16 13:00:00,marketing,unsubscribed,0
CONTACT_00116460,C000641,CAMP_2026_CLOUD_FLASH,短信,2026-06-29 02:00:00,marketing,clicked,82999
CONTACT_00116461,C007804,,电话外呼,2026-04-26 11:00:00,service,sent,0
CONTACT_00116462,C001144,CAMP_2026_APPLEPAY,APP Push,2026-07-11 22:00:00,marketing,clicked,29361
CONTACT_00116463,C006455,CAMP_2026_APPLEPAY,APP Push,2026-06-16 16:00:00,marketing,opened,35160
CONTACT_00116464,C005488,CAMP_2026_CROSSBORDER,短信,2026-06-24 05:00:00,marketing,sent,0
CONTACT_00116465,C004498,CAMP_2026_APPLEPAY,APP Push,2026-07-16 00:00:00,marketing,sent,0
CONTACT_00116466,C000265,CAMP_2026_618,电话外呼,2026-04-18 18:00:00,marketing,clicked,75925
CONTACT_00116467,C003239,CAMP_2026_CLOUD_FLASH,APP Push,2026-05-30 14:00:00,marketing,clicked,19377
CONTACT_00116468,C005595,CAMP_2026_DOUBLE11,邮件,2026-06-13 07:00:00,marketing,clicked,22529
CONTACT_00116469,C000485,CAMP_2026_DOUBLE11,微信公众号,2026-07-03 10:00:00,marketing,clicked,76140
CONTACT_00116470,C007876,CAMP_2026_UPGRADE,邮件,2026-07-15 06:00:00,marketing,sent,0
CONTACT_00116471,C003462,CAMP_2026_DORMANT,微信公众号,2026-07-08 05:00:00,marketing,opened,82659
CONTACT_00116472,C003607,CAMP_2026_AI_TOKEN,短信,2026-06-19 17:00:00,marketing,clicked,17147
CONTACT_00116473,C002071,CAMP_2026_REFERRAL,APP Push,2026-06-02 22:00:00,marketing,sent,0
CONTACT_00116474,C003719,CAMP_2026_MOVIE9,邮件,2026-07-02 07:00:00,marketing,clicked,40180
CONTACT_00116475,C003268,CAMP_2026_GREEN,电话外呼,2026-06-14 05:00:00,marketing,clicked,84444
CONTACT_00116476,C003691,CAMP_2026_MOVIE9,APP Push,2026-06-19 23:00:00,marketing,clicked,51895
CONTACT_00116477,C002703,CAMP_2026_FAMILY,微信公众号,2026-07-09 01:00:00,marketing,opened,4734
CONTACT_00116478,C002753,CAMP_2026_SPORTS,邮件,2026-07-14 00:00:00,marketing,clicked,29295
CONTACT_00116479,C004132,CAMP_2026_UPGRADE,邮件,2026-06-24 12:00:00,marketing,opened,75876
CONTACT_00116480,C002856,CAMP_2026_FAMILY,短信,2026-07-09 22:00:00,marketing,opened,54631
CONTACT_00116481,C006045,CAMP_2026_APPLEPAY,短信,2026-07-04 15:00:00,marketing,clicked,10016
CONTACT_00116482,C004569,,微信公众号,2026-07-16 00:00:00,service,clicked,72671
CONTACT_00116483,C003596,CAMP_2026_APPLEPAY,微信公众号,2026-07-02 07:00:00,marketing,opened,61531
CONTACT_00116484,C004317,CAMP_2026_BACK_SCHOOL,APP Push,2026-07-06 17:00:00,marketing,sent,0
CONTACT_00116485,C003208,CAMP_2026_NEWUSER,微信公众号,2026-07-05 06:00:00,marketing,opened,32070
CONTACT_00116486,C007582,CAMP_2026_APPLEPAY,邮件,2026-07-06 04:00:00,marketing,clicked,62995
CONTACT_00116487,C002234,,APP Push,2026-07-16 07:00:00,service,clicked,26851
CONTACT_00116488,C003707,CAMP_2026_DORMANT,电话外呼,2026-06-18 15:00:00,marketing,clicked,81122
CONTACT_00116489,C002334,CAMP_2026_WEDDING5,电话外呼,2026-07-08 03:00:00,marketing,clicked,46859
CONTACT_00116490,C000575,,短信,2026-05-05 18:00:00,service,sent,0
CONTACT_00116491,C005195,CAMP_2026_WOMEN,短信,2026-06-06 08:00:00,marketing,sent,0
CONTACT_00116492,C003370,CAMP_2026_MOVIE9,APP Push,2026-06-08 23:00:00,marketing,clicked,6855
CONTACT_00116493,C003812,CAMP_2026_CLOUD_FLASH,微信公众号,2026-06-05 04:00:00,marketing,opened,77543
CONTACT_00116494,C001615,,APP Push,2026-06-22 07:00:00,service,clicked,40625
CONTACT_00116495,C004431,,电话外呼,2026-07-09 17:00:00,service,sent,0
CONTACT_00116496,C001497,CAMP_2026_WOMEN,电话外呼,2026-07-04 21:00:00,marketing,sent,0
CONTACT_00116497,C002390,CAMP_2026_GREEN,微信公众号,2026-07-10 15:00:00,marketing,clicked,50701
CONTACT_00116498,C002951,,短信,2026-07-01 15:00:00,service,opened,54195
CONTACT_00116499,C006751,,APP Push,2026-07-12 10:00:00,service,sent,0
CONTACT_00116500,C001627,CAMP_2026_AI_TOKEN,微信公众号,2026-06-30 05:00:00,marketing,sent,0
CONTACT_00116501,C000120,,电话外呼,2026-07-03 02:00:00,service,clicked,69960
CONTACT_00116502,C007562,CAMP_2026_POINTS_BOOST,电话外呼,2026-06-11 09:00:00,marketing,clicked,5576
CONTACT_00116503,C000114,CAMP_2026_CROSSBORDER,电话外呼,2026-06-16 20:00:00,marketing,clicked,75716
CONTACT_00116504,C006703,,电话外呼,2026-06-25 17:00:00,service,opened,30838
CONTACT_00116505,C003797,CAMP_2026_WEDDING5,微信公众号,2026-07-04 16:00:00,marketing,opened,35639
CONTACT_00116506,C000315,CAMP_2026_SPRING_TRAVEL,邮件,2026-07-16 14:00:00,marketing,opened,58235
CONTACT_00116507,C002009,CAMP_2026_DORMANT,短信,2026-06-01 17:00:00,marketing,clicked,29635
CONTACT_00116508,C003855,CAMP_2026_618,电话外呼,2026-06-07 07:00:00,marketing,clicked,39457
CONTACT_00116509,C007316,CAMP_2026_CAMPUS,短信,2026-07-02 22:00:00,marketing,sent,0
CONTACT_00116510,C000622,CAMP_2026_GREEN,微信公众号,2026-06-26 13:00:00,marketing,clicked,65706
CONTACT_00116511,C004155,CAMP_2026_SPRINGFEST,APP Push,2026-05-22 08:00:00,marketing,sent,0
CONTACT_00116512,C005444,CAMP_2026_WOMEN,APP Push,2026-07-02 00:00:00,marketing,opened,18017
CONTACT_00116513,C000142,,微信公众号,2026-05-17 14:00:00,service,clicked,35065
CONTACT_00116514,C001261,CAMP_2026_WEDDING5,短信,2026-07-10 07:00:00,marketing,sent,0
CONTACT_00116515,C001113,CAMP_2026_POINTS_BOOST,微信公众号,2026-06-09 02:00:00,marketing,sent,0
CONTACT_00116516,C004115,CAMP_2026_BIRTHDAY,APP Push,2026-07-01 09:00:00,marketing,clicked,37847
CONTACT_00116517,C001480,CAMP_2026_WEDDING5,电话外呼,2026-06-18 15:00:00,marketing,clicked,43239
CONTACT_00116518,C000349,CAMP_2026_NYE,APP Push,2026-07-07 21:00:00,marketing,sent,0
CONTACT_00116519,C001991,CAMP_2026_CLOUD_FLASH,邮件,2026-07-08 20:00:00,marketing,clicked,27625
CONTACT_00116520,C002012,,邮件,2026-05-30 01:00:00,service,clicked,61429
CONTACT_00116521,C006821,CAMP_2026_GREEN,邮件,2026-06-26 19:00:00,marketing,clicked,19109
CONTACT_00116522,C001811,CAMP_2026_WOMEN,微信公众号,2026-07-02 13:00:00,marketing,opened,51489
CONTACT_00116523,C007794,CAMP_2026_NYE,短信,2026-06-02 04:00:00,marketing,clicked,15503
CONTACT_00116524,C004428,,APP Push,2026-06-09 18:00:00,service,unsubscribed,0
CONTACT_00116525,C003375,CAMP_2026_CROSSBORDER,邮件,2026-06-16 12:00:00,marketing,sent,0
CONTACT_00116526,C006994,CAMP_2026_REFERRAL,邮件,2026-05-15 07:00:00,marketing,clicked,68263
CONTACT_00116527,C000932,CAMP_2026_WOMEN,短信,2026-07-04 15:00:00,marketing,sent,0
CONTACT_00116528,C003444,,邮件,2026-06-12 03:00:00,service,sent,0
CONTACT_00116529,C002459,CAMP_2026_CROSSBORDER,短信,2026-06-20 12:00:00,marketing,sent,0
CONTACT_00116530,C006309,CAMP_2026_SPORTS,邮件,2026-06-22 08:00:00,marketing,opened,12084
CONTACT_00116531,C006518,CAMP_2026_BACK_SCHOOL,邮件,2026-05-27 14:00:00,marketing,clicked,84653
CONTACT_00116532,C004728,CAMP_2026_DOUBLE11,电话外呼,2026-06-29 13:00:00,marketing,clicked,59268
CONTACT_00116533,C001264,CAMP_2026_SPORTS,电话外呼,2026-06-30 09:00:00,marketing,clicked,67899
CONTACT_00116534,C003124,,APP Push,2026-07-09 05:00:00,service,sent,0
CONTACT_00116535,C007129,CAMP_2026_SUMMER,APP Push,2026-05-17 16:00:00,marketing,opened,49646
CONTACT_00116536,C002619,CAMP_2026_AI_TOKEN,微信公众号,2026-07-16 19:00:00,marketing,clicked,53868
CONTACT_00116537,C001349,CAMP_2026_WOMEN,电话外呼,2026-04-18 09:00:00,marketing,clicked,50031
CONTACT_00116538,C006798,CAMP_2026_REFERRAL,APP Push,2026-04-18 10:00:00,marketing,clicked,21102
CONTACT_00116539,C002108,CAMP_2026_DORMANT,APP Push,2026-07-11 17:00:00,marketing,opened,61667
CONTACT_00116540,C000993,CAMP_2026_POINTS_BOOST,邮件,2026-05-14 13:00:00,marketing,sent,0
CONTACT_00116541,C007775,CAMP_2026_CAMPUS,短信,2026-07-12 01:00:00,marketing,clicked,49091
CONTACT_00116542,C000956,CAMP_2026_BACK_SCHOOL,邮件,2026-06-29 12:00:00,marketing,opened,85236
CONTACT_00116543,C005477,CAMP_2026_GREEN,邮件,2026-06-21 21:00:00,marketing,opened,80330
CONTACT_00116544,C003707,CAMP_2026_SPRING_TRAVEL,邮件,2026-07-14 11:00:00,marketing,clicked,46860
CONTACT_00116545,C006245,CAMP_2026_NEWUSER,微信公众号,2026-04-28 06:00:00,marketing,clicked,42334
CONTACT_00116546,C003518,CAMP_2026_POINTS_BOOST,APP Push,2026-07-14 23:00:00,marketing,opened,60921
CONTACT_00116547,C003899,CAMP_2026_DORMANT,电话外呼,2026-04-18 01:00:00,marketing,opened,10773
CONTACT_00116548,C004367,CAMP_2026_NATIONAL,短信,2026-07-14 12:00:00,marketing,clicked,37011
CONTACT_00116549,C003794,CAMP_2026_BACK_SCHOOL,邮件,2026-06-29 00:00:00,marketing,clicked,63118
CONTACT_00116550,C005931,CAMP_2026_NEWUSER,APP Push,2026-07-13 06:00:00,marketing,opened,32020
CONTACT_00116551,C005198,CAMP_2026_REFERRAL,APP Push,2026-06-24 09:00:00,marketing,clicked,53876
