contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec,cost
CONTACT_00082273,C005218,CAMP_2026_MOVIE9,APP Push,2026-06-08 20:53:00,marketing,opened,51055,0.02
CONTACT_00082274,C004088,CAMP_2026_WOMEN,微信公众号,2026-07-09 17:36:00,marketing,opened,84831,0.03
CONTACT_00082275,C006755,CAMP_2026_NATIONAL,手机银行APP内消息,2026-05-30 14:48:00,marketing,clicked,1983,0.01
CONTACT_00082276,C002600,,电话外呼,2026-06-29 23:55:00,service,clicked,73775,2.5
CONTACT_00082277,C005636,CAMP_2026_NEWUSER,短信,2026-06-12 08:43:00,marketing,opened,58406,0.06
CONTACT_00082278,C004849,CAMP_2026_NYE,邮件,2026-06-25 22:07:00,marketing,opened,42965,0.01
CONTACT_00082279,C004070,CAMP_2026_REFERRAL,短信,2026-06-07 04:53:00,marketing,delivered,0,0.06
CONTACT_00082280,C006695,CAMP_2026_NYE,手机银行APP内消息,2026-06-25 21:36:00,marketing,opened,83736,0.01
CONTACT_00082281,C003204,CAMP_2026_CAMPUS,微信公众号,2026-05-24 01:02:00,marketing,bounced,0,0.03
CONTACT_00082282,C000247,,微信公众号,2026-04-16 00:27:00,service,delivered,0,0.03
CONTACT_00082283,C005621,CAMP_2026_NATIONAL,电话外呼,2026-07-02 23:15:00,marketing,bounced,0,2.5
CONTACT_00082284,C003844,CAMP_2026_BIRTHDAY,短信,2026-06-06 20:13:00,marketing,opened,18727,0.06
CONTACT_00082285,C000837,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-06-08 15:57:00,marketing,unsubscribed,0,0.01
CONTACT_00082286,C001995,CAMP_2026_CLOUD_FLASH,手机银行APP内消息,2026-07-07 08:59:00,marketing,clicked,28999,0.01
CONTACT_00082287,C007486,CAMP_2026_NATIONAL,APP Push,2026-07-12 08:07:00,marketing,delivered,0,0.02
CONTACT_00082288,C002338,,微信公众号,2026-07-13 05:34:00,transactional,opened,26626,0.03
CONTACT_00082289,C001612,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-07-11 21:54:00,marketing,bounced,0,0.03
CONTACT_00082290,C002795,CAMP_2026_CLOUD_FLASH,手机银行APP内消息,2026-06-04 06:14:00,marketing,delivered,0,0.01
CONTACT_00082291,C004126,CAMP_2026_MOVIE9,APP Push,2026-06-15 04:48:00,marketing,clicked,82432,0.02
CONTACT_00082292,C001135,CAMP_2026_DOUBLE11,邮件,2026-06-24 16:03:00,marketing,clicked,41864,0.01
CONTACT_00082293,C001747,CAMP_2026_CROSSBORDER,APP Push,2026-06-16 12:02:00,marketing,opened,73983,0.02
CONTACT_00082294,C003868,CAMP_2026_DORMANT,手机银行APP内消息,2026-07-01 01:01:00,marketing,opened,45914,0.01
CONTACT_00082295,C003600,CAMP_2026_BIRTHDAY,APP Push,2026-04-29 04:11:00,marketing,opened,28792,0.02
CONTACT_00082296,C001823,CAMP_2026_FAMILY,短信,2026-07-11 21:02:00,marketing,clicked,25598,0.06
CONTACT_00082297,C006931,CAMP_2026_POINTS_BOOST,邮件,2026-06-28 17:13:00,marketing,bounced,0,0.01
CONTACT_00082298,C002620,,微信公众号,2026-07-05 10:16:00,transactional,opened,73658,0.03
CONTACT_00082299,C003312,CAMP_2026_618,邮件,2026-05-31 05:04:00,marketing,opened,36228,0.01
CONTACT_00082300,C003597,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-06-03 12:01:00,marketing,opened,10910,0.01
CONTACT_00082301,C002984,,手机银行APP内消息,2026-07-13 20:51:00,service,opened,6791,0.01
CONTACT_00082302,C000675,CAMP_2026_MOVIE9,APP Push,2026-04-26 03:37:00,marketing,clicked,25733,0.02
CONTACT_00082303,C006035,CAMP_2026_NATIONAL,APP Push,2026-07-08 12:01:00,marketing,unsubscribed,0,0.02
CONTACT_00082304,C003507,CAMP_2026_CAMPUS,短信,2026-06-28 11:59:00,marketing,clicked,931,0.06
CONTACT_00082305,C001251,CAMP_2026_CLOUD_FLASH,手机银行APP内消息,2026-05-28 23:39:00,marketing,clicked,370,0.01
CONTACT_00082306,C003598,CAMP_2026_DOUBLE11,APP Push,2026-07-04 04:59:00,marketing,clicked,34335,0.02
CONTACT_00082307,C000510,CAMP_2026_UPGRADE,短信,2026-07-05 08:38:00,marketing,opened,37612,0.06
CONTACT_00082308,C001010,CAMP_2026_WOMEN,短信,2026-07-14 00:10:00,marketing,clicked,74003,0.06
CONTACT_00082309,C002887,CAMP_2026_NATIONAL,手机银行APP内消息,2026-04-19 12:47:00,marketing,opened,74771,0.01
CONTACT_00082310,C007001,CAMP_2026_APPLEPAY,短信,2026-07-12 01:42:00,marketing,delivered,0,0.06
CONTACT_00082311,C006392,,邮件,2026-06-25 14:57:00,transactional,clicked,41126,0.01
CONTACT_00082312,C002963,CAMP_2026_SPRING_TRAVEL,手机银行APP内消息,2026-05-22 16:28:00,marketing,delivered,0,0.01
CONTACT_00082313,C006182,CAMP_2026_WEDDING5,APP Push,2026-04-16 18:27:00,marketing,clicked,56563,0.02
CONTACT_00082314,C000001,CAMP_2026_CLOUD_FLASH,邮件,2026-07-03 17:28:00,marketing,opened,69510,0.01
CONTACT_00082315,C005254,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-03 20:10:00,marketing,clicked,8254,2.5
CONTACT_00082316,C005230,,邮件,2026-06-04 14:57:00,transactional,bounced,0,0.01
CONTACT_00082317,C003893,,手机银行APP内消息,2026-07-03 05:19:00,service,opened,65803,0.01
CONTACT_00082318,C004024,CAMP_2026_REFERRAL,短信,2026-07-09 07:52:00,marketing,bounced,0,0.06
CONTACT_00082319,C003357,,手机银行APP内消息,2026-07-12 12:29:00,transactional,bounced,0,0.01
CONTACT_00082320,C004689,CAMP_2026_CAMPUS,短信,2026-05-19 12:48:00,marketing,opened,15626,0.06
CONTACT_00082321,C002231,CAMP_2026_NEWUSER,微信公众号,2026-05-20 03:25:00,marketing,opened,64148,0.03
CONTACT_00082322,C001977,CAMP_2026_CLOUD_FLASH,短信,2026-07-13 11:56:00,marketing,opened,72191,0.06
CONTACT_00082323,C000402,CAMP_2026_CAMPUS,手机银行APP内消息,2026-07-12 17:26:00,marketing,clicked,30728,0.01
CONTACT_00082324,C005657,CAMP_2026_AI_TOKEN,APP Push,2026-06-20 22:22:00,marketing,unsubscribed,0,0.02
CONTACT_00082325,C005181,CAMP_2026_CLOUD_FLASH,邮件,2026-06-28 12:07:00,marketing,unsubscribed,0,0.01
CONTACT_00082326,C002365,CAMP_2026_NYE,APP Push,2026-06-21 15:13:00,marketing,opened,49035,0.02
CONTACT_00082327,C000682,CAMP_2026_DORMANT,APP Push,2026-06-26 21:04:00,marketing,opened,73003,0.02
CONTACT_00082328,C003311,CAMP_2026_AI_TOKEN,邮件,2026-07-06 19:47:00,marketing,opened,26912,0.01
CONTACT_00082329,C006712,CAMP_2026_NATIONAL,微信公众号,2026-06-04 19:39:00,marketing,clicked,60890,0.03
CONTACT_00082330,C005622,CAMP_2026_NEWUSER,电话外呼,2026-07-02 05:15:00,marketing,opened,54577,2.5
CONTACT_00082331,C005457,,邮件,2026-07-05 02:02:00,service,opened,53795,0.01
CONTACT_00082332,C006650,CAMP_2026_CROSSBORDER,短信,2026-06-08 09:43:00,marketing,unsubscribed,0,0.06
CONTACT_00082333,C002047,CAMP_2026_SUMMER,邮件,2026-07-13 18:01:00,marketing,opened,61352,0.01
CONTACT_00082334,C000375,CAMP_2026_FAMILY,短信,2026-07-02 18:09:00,marketing,unsubscribed,0,0.06
CONTACT_00082335,C005030,CAMP_2026_SUMMER,电话外呼,2026-05-27 22:06:00,marketing,delivered,0,2.5
CONTACT_00082336,C002665,CAMP_2026_FAMILY,微信公众号,2026-06-29 10:40:00,marketing,bounced,0,0.03
CONTACT_00082337,C004629,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-06-02 08:05:00,marketing,bounced,0,2.5
CONTACT_00082338,C005547,CAMP_2026_CAMPUS,微信公众号,2026-06-01 18:51:00,marketing,delivered,0,0.03
CONTACT_00082339,C005722,CAMP_2026_SPORTS,手机银行APP内消息,2026-05-26 00:08:00,marketing,opened,9204,0.01
CONTACT_00082340,C007338,CAMP_2026_SPORTS,APP Push,2026-07-05 07:49:00,marketing,delivered,0,0.02
CONTACT_00082341,C002517,CAMP_2026_BACK_SCHOOL,短信,2026-07-04 09:15:00,marketing,clicked,50274,0.06
CONTACT_00082342,C002210,CAMP_2026_SUMMER,微信公众号,2026-07-12 02:25:00,marketing,unsubscribed,0,0.03
CONTACT_00082343,C003155,,电话外呼,2026-07-07 17:26:00,service,opened,63071,2.5
CONTACT_00082344,C002371,CAMP_2026_UPGRADE,短信,2026-07-12 14:29:00,marketing,sent,0,0.06
CONTACT_00082345,C002105,CAMP_2026_SPRINGFEST,邮件,2026-05-20 21:04:00,marketing,delivered,0,0.01
CONTACT_00082346,C001265,CAMP_2026_SPORTS,手机银行APP内消息,2026-07-10 04:42:00,marketing,delivered,0,0.01
CONTACT_00082347,C005844,CAMP_2026_CAMPUS,手机银行APP内消息,2026-07-14 01:24:00,marketing,opened,38714,0.01
CONTACT_00082348,C003961,CAMP_2026_CAMPUS,手机银行APP内消息,2026-06-25 22:20:00,marketing,opened,8792,0.01
CONTACT_00082349,C000613,CAMP_2026_WOMEN,手机银行APP内消息,2026-07-05 22:47:00,marketing,clicked,32334,0.01
CONTACT_00082350,C006651,CAMP_2026_WEDDING5,微信公众号,2026-06-14 20:26:00,marketing,delivered,0,0.03
CONTACT_00082351,C005900,CAMP_2026_REFERRAL,电话外呼,2026-07-07 09:33:00,marketing,clicked,6425,2.5
CONTACT_00082352,C007982,CAMP_2026_POINTS_BOOST,电话外呼,2026-07-02 18:39:00,marketing,clicked,11025,2.5
CONTACT_00082353,C000137,CAMP_2026_MOVIE9,手机银行APP内消息,2026-06-29 22:16:00,marketing,clicked,33846,0.01
CONTACT_00082354,C004700,CAMP_2026_AI_TOKEN,手机银行APP内消息,2026-06-16 02:32:00,marketing,opened,72684,0.01
CONTACT_00082355,C005393,CAMP_2026_REFERRAL,短信,2026-06-22 20:42:00,marketing,unsubscribed,0,0.06
CONTACT_00082356,C006389,CAMP_2026_WOMEN,APP Push,2026-06-14 01:52:00,marketing,unsubscribed,0,0.02
CONTACT_00082357,C001993,,APP Push,2026-06-09 03:35:00,service,clicked,51987,0.02
CONTACT_00082358,C003538,CAMP_2026_CLOUD_FLASH,APP Push,2026-06-06 16:31:00,marketing,opened,41656,0.02
CONTACT_00082359,C004220,,短信,2026-06-01 03:10:00,service,delivered,0,0.06
CONTACT_00082360,C006798,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-06-29 16:47:00,marketing,opened,1228,0.03
CONTACT_00082361,C004560,CAMP_2026_REFERRAL,手机银行APP内消息,2026-05-22 20:40:00,marketing,clicked,42012,0.01
CONTACT_00082362,C001611,CAMP_2026_DOUBLE11,手机银行APP内消息,2026-06-19 17:41:00,marketing,opened,32847,0.01
CONTACT_00082363,C001817,CAMP_2026_SPRING_TRAVEL,手机银行APP内消息,2026-06-23 00:48:00,marketing,opened,42515,0.01
CONTACT_00082364,C003749,CAMP_2026_NATIONAL,电话外呼,2026-06-03 21:58:00,marketing,opened,47867,2.5
CONTACT_00082365,C000220,,APP Push,2026-06-14 04:51:00,transactional,delivered,0,0.02
CONTACT_00082366,C003596,CAMP_2026_FAMILY,邮件,2026-06-23 12:36:00,marketing,unsubscribed,0,0.01
CONTACT_00082367,C004837,CAMP_2026_WEDDING5,手机银行APP内消息,2026-06-17 05:40:00,marketing,delivered,0,0.01
CONTACT_00082368,C001392,,APP Push,2026-07-06 01:45:00,service,opened,85343,0.02
CONTACT_00082369,C006380,CAMP_2026_WEDDING5,微信公众号,2026-06-25 10:34:00,marketing,delivered,0,0.03
CONTACT_00082370,C000780,CAMP_2026_DOUBLE11,邮件,2026-06-29 09:44:00,marketing,opened,73857,0.01
CONTACT_00082371,C007509,CAMP_2026_CAMPUS,电话外呼,2026-06-07 07:04:00,marketing,bounced,0,2.5
CONTACT_00082372,C003894,CAMP_2026_SPRING_TRAVEL,APP Push,2026-07-06 22:12:00,marketing,opened,77797,0.02
CONTACT_00082373,C005916,,短信,2026-06-14 21:35:00,service,unsubscribed,0,0.06
CONTACT_00082374,C003701,CAMP_2026_SPORTS,手机银行APP内消息,2026-06-26 15:57:00,marketing,unsubscribed,0,0.01
CONTACT_00082375,C002196,CAMP_2026_SUMMER,邮件,2026-06-30 21:25:00,marketing,opened,15387,0.01
CONTACT_00082376,C004222,,邮件,2026-06-25 09:29:00,transactional,clicked,18682,0.01
CONTACT_00082377,C006596,CAMP_2026_SPRINGFEST,短信,2026-07-12 02:02:00,marketing,opened,67355,0.06
CONTACT_00082378,C002944,CAMP_2026_FAMILY,微信公众号,2026-06-24 19:50:00,marketing,opened,45684,0.03
CONTACT_00082379,C006051,CAMP_2026_FAMILY,手机银行APP内消息,2026-05-18 13:06:00,marketing,opened,40291,0.01
CONTACT_00082380,C001067,CAMP_2026_CLOUD_FLASH,短信,2026-06-17 08:13:00,marketing,opened,72161,0.06
CONTACT_00082381,C000635,CAMP_2026_SUMMER,手机银行APP内消息,2026-05-06 00:46:00,marketing,unsubscribed,0,0.01
CONTACT_00082382,C003213,CAMP_2026_MOVIE9,APP Push,2026-07-09 08:01:00,marketing,clicked,50684,0.02
CONTACT_00082383,C003602,CAMP_2026_DOUBLE11,APP Push,2026-07-02 20:16:00,marketing,bounced,0,0.02
CONTACT_00082384,C001846,CAMP_2026_CAMPUS,短信,2026-06-28 22:08:00,marketing,opened,65539,0.06
CONTACT_00082385,C004748,CAMP_2026_CROSSBORDER,手机银行APP内消息,2026-07-12 01:25:00,marketing,opened,59707,0.01
CONTACT_00082386,C006614,CAMP_2026_REFERRAL,微信公众号,2026-07-11 23:48:00,marketing,opened,6438,0.03
CONTACT_00082387,C005564,,邮件,2026-07-03 11:49:00,transactional,unsubscribed,0,0.01
CONTACT_00082388,C007129,CAMP_2026_NYE,电话外呼,2026-06-09 04:58:00,marketing,bounced,0,2.5
CONTACT_00082389,C005993,CAMP_2026_SPORTS,微信公众号,2026-07-01 02:07:00,marketing,opened,82263,0.03
CONTACT_00082390,C003478,CAMP_2026_APPLEPAY,微信公众号,2026-07-06 05:54:00,marketing,unsubscribed,0,0.03
CONTACT_00082391,C005341,CAMP_2026_SPRINGFEST,短信,2026-07-05 10:18:00,marketing,opened,50777,0.06
CONTACT_00082392,C003117,CAMP_2026_SPORTS,邮件,2026-06-03 05:58:00,marketing,clicked,62537,0.01
CONTACT_00082393,C007447,CAMP_2026_FAMILY,手机银行APP内消息,2026-07-04 19:10:00,marketing,opened,16020,0.01
CONTACT_00082394,C005888,CAMP_2026_618,电话外呼,2026-07-08 02:11:00,marketing,clicked,61690,2.5
CONTACT_00082395,C000605,,手机银行APP内消息,2026-06-15 16:33:00,transactional,opened,31005,0.01
CONTACT_00082396,C005524,,手机银行APP内消息,2026-06-23 19:10:00,service,opened,44477,0.01
CONTACT_00082397,C007528,CAMP_2026_SUMMER,手机银行APP内消息,2026-07-13 21:48:00,marketing,clicked,15829,0.01
CONTACT_00082398,C000470,,电话外呼,2026-07-13 09:52:00,transactional,clicked,32725,2.5
CONTACT_00082399,C001594,CAMP_2026_DOUBLE11,邮件,2026-07-05 04:46:00,marketing,opened,10122,0.01
CONTACT_00082400,C000053,,APP Push,2026-06-07 04:15:00,service,bounced,0,0.02
CONTACT_00082401,C001934,CAMP_2026_SPRINGFEST,微信公众号,2026-07-08 04:21:00,marketing,opened,2099,0.03
CONTACT_00082402,C006671,CAMP_2026_CLOUD_FLASH,APP Push,2026-06-30 09:22:00,marketing,opened,61102,0.02
CONTACT_00082403,C004497,,邮件,2026-06-19 18:48:00,transactional,clicked,22189,0.01
CONTACT_00082404,C000017,CAMP_2026_WOMEN,手机银行APP内消息,2026-07-07 23:50:00,marketing,unsubscribed,0,0.01
CONTACT_00082405,C006813,CAMP_2026_NYE,电话外呼,2026-07-04 09:06:00,marketing,opened,50423,2.5
CONTACT_00082406,C007901,CAMP_2026_BIRTHDAY,短信,2026-07-10 00:59:00,marketing,clicked,82238,0.06
CONTACT_00082407,C005970,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-05-28 04:12:00,marketing,clicked,69737,0.01
CONTACT_00082408,C002077,,手机银行APP内消息,2026-07-04 15:21:00,service,clicked,5897,0.01
CONTACT_00082409,C002915,,手机银行APP内消息,2026-07-13 20:03:00,service,clicked,46597,0.01
CONTACT_00082410,C004845,CAMP_2026_SUMMER,手机银行APP内消息,2026-04-19 00:21:00,marketing,unsubscribed,0,0.01
CONTACT_00082411,C004668,CAMP_2026_WOMEN,手机银行APP内消息,2026-07-14 14:34:00,marketing,opened,27052,0.01
CONTACT_00082412,C005281,CAMP_2026_UPGRADE,电话外呼,2026-06-07 15:27:00,marketing,unsubscribed,0,2.5
CONTACT_00082413,C002865,CAMP_2026_SPRINGFEST,电话外呼,2026-07-01 05:41:00,marketing,unsubscribed,0,2.5
CONTACT_00082414,C006581,CAMP_2026_APPLEPAY,APP Push,2026-07-13 16:02:00,marketing,opened,5224,0.02
CONTACT_00082415,C004719,CAMP_2026_MOVIE9,手机银行APP内消息,2026-06-07 09:00:00,marketing,clicked,76407,0.01
CONTACT_00082416,C003665,CAMP_2026_SUMMER,邮件,2026-05-23 09:15:00,marketing,opened,62367,0.01
CONTACT_00082417,C005008,CAMP_2026_SPRING_TRAVEL,手机银行APP内消息,2026-06-24 08:07:00,marketing,opened,56211,0.01
CONTACT_00082418,C007699,CAMP_2026_SPRING_TRAVEL,APP Push,2026-07-14 10:30:00,marketing,clicked,74585,0.02
CONTACT_00082419,C005903,,短信,2026-07-05 23:23:00,transactional,clicked,9728,0.06
CONTACT_00082420,C006755,CAMP_2026_WEDDING5,电话外呼,2026-07-01 11:05:00,marketing,opened,62431,2.5
CONTACT_00082421,C001416,CAMP_2026_NYE,邮件,2026-05-22 23:33:00,marketing,clicked,28072,0.01
CONTACT_00082422,C003934,,微信公众号,2026-05-16 20:10:00,service,clicked,75191,0.03
CONTACT_00082423,C002357,CAMP_2026_UPGRADE,手机银行APP内消息,2026-07-02 22:30:00,marketing,opened,72718,0.01
CONTACT_00082424,C000314,CAMP_2026_BIRTHDAY,邮件,2026-06-24 11:50:00,marketing,bounced,0,0.01
CONTACT_00082425,C005752,CAMP_2026_DOUBLE11,微信公众号,2026-07-13 01:49:00,marketing,clicked,4252,0.03
CONTACT_00082426,C005947,CAMP_2026_APPLEPAY,邮件,2026-05-30 00:34:00,marketing,opened,31706,0.01
CONTACT_00082427,C004124,,微信公众号,2026-06-18 17:32:00,transactional,opened,52270,0.03
CONTACT_00082428,C005667,CAMP_2026_NEWUSER,邮件,2026-07-10 15:11:00,marketing,opened,54014,0.01
CONTACT_00082429,C002952,CAMP_2026_NYE,邮件,2026-05-28 20:59:00,marketing,opened,76589,0.01
CONTACT_00082430,C003348,CAMP_2026_MOVIE9,微信公众号,2026-07-08 17:25:00,marketing,opened,59159,0.03
CONTACT_00082431,C002428,CAMP_2026_SPRINGFEST,短信,2026-06-21 23:46:00,marketing,opened,1769,0.06
CONTACT_00082432,C002149,CAMP_2026_REFERRAL,短信,2026-07-04 19:01:00,marketing,unsubscribed,0,0.06
CONTACT_00082433,C005109,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-05-21 02:51:00,marketing,opened,48119,0.01
CONTACT_00082434,C005512,CAMP_2026_REFERRAL,电话外呼,2026-07-09 05:45:00,marketing,unsubscribed,0,2.5
CONTACT_00082435,C000161,CAMP_2026_UPGRADE,微信公众号,2026-05-07 04:49:00,marketing,opened,342,0.03
CONTACT_00082436,C006928,,邮件,2026-07-06 01:23:00,transactional,opened,37199,0.01
CONTACT_00082437,C004237,CAMP_2026_SPRINGFEST,微信公众号,2026-06-15 11:01:00,marketing,delivered,0,0.03
CONTACT_00082438,C002186,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-07-09 05:52:00,marketing,opened,71357,0.01
CONTACT_00082439,C005894,,APP Push,2026-04-16 16:54:00,transactional,opened,67311,0.02
CONTACT_00082440,C001932,CAMP_2026_SUMMER,手机银行APP内消息,2026-06-11 00:49:00,marketing,opened,32721,0.01
CONTACT_00082441,C000634,CAMP_2026_SPORTS,APP Push,2026-06-22 07:34:00,marketing,clicked,84149,0.02
CONTACT_00082442,C006365,CAMP_2026_SPORTS,短信,2026-04-24 15:03:00,marketing,opened,48841,0.06
CONTACT_00082443,C005656,CAMP_2026_APPLEPAY,APP Push,2026-07-08 05:01:00,marketing,opened,17464,0.02
CONTACT_00082444,C005067,CAMP_2026_CAMPUS,APP Push,2026-06-21 02:57:00,marketing,delivered,0,0.02
CONTACT_00082445,C005324,CAMP_2026_FAMILY,手机银行APP内消息,2026-06-17 15:56:00,marketing,delivered,0,0.01
CONTACT_00082446,C001968,CAMP_2026_SPORTS,微信公众号,2026-07-03 08:20:00,marketing,unsubscribed,0,0.03
CONTACT_00082447,C007744,CAMP_2026_WOMEN,APP Push,2026-06-04 20:23:00,marketing,clicked,8871,0.02
CONTACT_00082448,C005209,,微信公众号,2026-07-13 19:27:00,service,clicked,31470,0.03
CONTACT_00082449,C005773,CAMP_2026_NEWUSER,短信,2026-05-31 14:21:00,marketing,delivered,0,0.06
CONTACT_00082450,C000401,CAMP_2026_CROSSBORDER,微信公众号,2026-04-16 22:14:00,marketing,opened,77194,0.03
CONTACT_00082451,C001177,CAMP_2026_FAMILY,短信,2026-07-08 01:09:00,marketing,unsubscribed,0,0.06
CONTACT_00082452,C007366,CAMP_2026_BACK_SCHOOL,手机银行APP内消息,2026-07-14 19:43:00,marketing,delivered,0,0.01
CONTACT_00082453,C003871,CAMP_2026_BACK_SCHOOL,微信公众号,2026-07-11 20:25:00,marketing,unsubscribed,0,0.03
CONTACT_00082454,C007785,CAMP_2026_NYE,微信公众号,2026-05-16 13:31:00,marketing,delivered,0,0.03
CONTACT_00082455,C005127,CAMP_2026_REFERRAL,邮件,2026-06-25 21:51:00,marketing,opened,24328,0.01
CONTACT_00082456,C007153,,微信公众号,2026-06-27 03:50:00,transactional,unsubscribed,0,0.03
CONTACT_00082457,C003222,CAMP_2026_618,手机银行APP内消息,2026-06-24 15:43:00,marketing,bounced,0,0.01
CONTACT_00082458,C006069,CAMP_2026_SPRINGFEST,邮件,2026-06-14 10:17:00,marketing,sent,0,0.01
CONTACT_00082459,C000088,CAMP_2026_NEWUSER,邮件,2026-07-07 22:03:00,marketing,clicked,65861,0.01
CONTACT_00082460,C005634,CAMP_2026_UPGRADE,邮件,2026-06-11 01:56:00,marketing,clicked,18915,0.01
CONTACT_00082461,C004714,CAMP_2026_DOUBLE11,APP Push,2026-07-09 06:30:00,marketing,opened,29873,0.02
CONTACT_00082462,C002534,,APP Push,2026-06-27 20:32:00,service,delivered,0,0.02
CONTACT_00082463,C004796,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-05-23 13:36:00,marketing,opened,41067,0.03
CONTACT_00082464,C000259,CAMP_2026_SPORTS,APP Push,2026-07-08 05:09:00,marketing,delivered,0,0.02
CONTACT_00082465,C007188,CAMP_2026_WEDDING5,APP Push,2026-06-07 07:33:00,marketing,opened,28092,0.02
CONTACT_00082466,C005711,CAMP_2026_NATIONAL,短信,2026-06-22 11:32:00,marketing,bounced,0,0.06
CONTACT_00082467,C001862,CAMP_2026_NATIONAL,微信公众号,2026-07-05 17:27:00,marketing,clicked,12827,0.03
CONTACT_00082468,C002059,CAMP_2026_NYE,短信,2026-07-11 11:18:00,marketing,opened,58529,0.06
CONTACT_00082469,C006166,CAMP_2026_POINTS_BOOST,短信,2026-07-08 13:12:00,marketing,opened,86077,0.06
CONTACT_00082470,C002915,CAMP_2026_WOMEN,邮件,2026-07-06 02:57:00,marketing,clicked,22082,0.01
CONTACT_00082471,C004409,CAMP_2026_WEDDING5,APP Push,2026-05-17 12:16:00,marketing,opened,59125,0.02
CONTACT_00082472,C007825,CAMP_2026_SPRINGFEST,手机银行APP内消息,2026-07-12 00:11:00,marketing,bounced,0,0.01
CONTACT_00082473,C004121,CAMP_2026_REFERRAL,邮件,2026-06-20 18:50:00,marketing,clicked,40732,0.01
CONTACT_00082474,C001873,CAMP_2026_SPORTS,微信公众号,2026-06-28 23:51:00,marketing,clicked,69858,0.03
CONTACT_00082475,C001980,CAMP_2026_WEDDING5,手机银行APP内消息,2026-07-07 22:07:00,marketing,opened,58747,0.01
CONTACT_00082476,C004365,CAMP_2026_618,手机银行APP内消息,2026-07-09 16:11:00,marketing,clicked,11665,0.01
CONTACT_00082477,C004345,CAMP_2026_GREEN,电话外呼,2026-07-04 14:02:00,marketing,clicked,60747,2.5
CONTACT_00082478,C004425,,邮件,2026-07-10 11:05:00,transactional,clicked,6747,0.01
CONTACT_00082479,C006085,CAMP_2026_NATIONAL,电话外呼,2026-07-10 14:18:00,marketing,clicked,69474,2.5
CONTACT_00082480,C001619,CAMP_2026_SPORTS,APP Push,2026-07-05 10:56:00,marketing,clicked,34792,0.02
CONTACT_00082481,C000625,,短信,2026-06-09 08:13:00,service,unsubscribed,0,0.06
CONTACT_00082482,C001675,CAMP_2026_SUMMER,微信公众号,2026-07-13 12:36:00,marketing,clicked,49169,0.03
